x
V1	regulator
V4	genes
V5	regulator
V6	genes
V7	genes
V8	genes
V9	regulator
V11	genes
V13	genes
V18	regulator
V19	genes
V21	genes
V26	genes
V32	genes
V36	genes
V40	genes
V42	genes
V44	genes
V48	genes
V51	genes
V53	genes
V54	genes
V55	genes
V56	genes
V57	genes
V59	genes
V61	genes
V62	genes
V65	genes
V69	genes
V72	genes
V77	genes
V78	genes
V79	regulator
V82	regulator
V87	genes
V88	genes
V90	regulator
V94	genes
V95	genes
V96	genes
V97	regulator
V99	genes
