	Notch1	TCR	IFNg	CD8	ThPOK	SOCS	IL17	STAT4	IL6	Eomes	JAK3	IL18R	IL27	IL4R	IL18	IL12R	IL2	IFNB	TGFBR	Foxp3	IL12	TGFB	Prf1	IL6R	IL10R	STAT1	IL27R	IL2R	Dll1	IL7	GATA3	NFAT	CD4	Tbet	IL7R	IL23R	Runx3	Gzmb	STAT6	STAT3	IL23	JAK1	SMAD2	RORgt	IL4	IFNBR	IL10	IFNgR	STAT5	IRAK
E10_17	1.0841952735716436	0.8577440606957096	0.7923124363168071	0.578166624400318	1.1327114038095092	2.100082315371946	1.4657045581165156	0.4554255397285145	1.195693131112479	1.0700355229974925	0.8086002832970596	0.858144798244973	0.8874516489636154	0.7417845420233115	1.998051572250311	0.4307812866417649	0.3120176144108352	1.001725090809659	1.1768109571158922	0.1574146928824591	0.3869657673145384	0.4367667674815242	0.7945965684457978	0.5569983213088782	0.8660980051394332	2.413119258973579	1.0722029811862273	0.7294887870351878	1.151992076473933	1.6366875919296786	0.2703391065617627	1.104021121710133	1.3470288644814736	0.3548657069679888	0.6779609427807507	0.9826186897457804	1.5772992997142394	0.6058013450569358	1.6110712598846073	1.454042792776943	1.207992029347114	0.7204319510823769	1.0386507546028252	0.6424993981437412	0.4574957778094422	1.2580237043214126	1.0037864292663727	0.7658361741215769	0.19015549213546	1.022088492666993
E11_137	1.9441503398148765	1.6297221411173763	0.0045293761766354	0.0340792673450996	2.3984073531603025	2.479529257303495	0.0223763618579488	0.0132214612084283	0.0136615845314616	1.5426869104349807	0.0645758564961876	0.320811622173574	2.199045221888047	0.0005940031506385	0.6732384426125927	0.0066284454836257	0.0468021112190855	1.8398995609786049	0.0066163173942626	0.1516474694802078	0.000303847947036	0.0046355429958879	2.1000529924909688	0.0365789742608226	0.0733035257292618	2.337597795581248	1.564589492712423	0.3042633998359262	2.4896786126819164	0.3473893247239715	0.1613274743958652	1.3121251780705598	1.7003878249652562	2.730449240863354	0.1128083520144084	0.2638806962736192	0.1814240710758736	1.875837668960796	0.0344237156996374	0.6568675322681405	0.0420484899270163	0.0100126308589574	0.0660465222034783	0.0022977200827003	0.0112439616963967	1.4802078224252404	0.2400224169775294	0.0846778438177196	0.0073485140343419	0.0086066747780455
E12_277	2.602084237043878	0.0540756040085842	0.1295040887687114	0.069599482508125	1.825515258708985	2.046107855591663	0.0026212479831522	1.331509595468705	0.0160624465328515	0.0090690406073258	0.2660100687483769	0.0499351177254572	1.9084908626964283	0.0830063187565201	0.0336779719277246	2.029649984516152	2.0077481158807173	1.7010284241147966	0.0229744357789456	0.0136726535027744	1.8730464077084643	0.1502272290349973	0.0053487281310304	0.0350521134058482	0.0326377889823502	2.463648633325755	1.9827709531242133	2.57766641945581	2.8179230297796303	2.054243946924027	0.0031566442210644	0.0922661960419867	1.636462160607289	1.7676933365713987	2.2436834271596515	1.5485231727442708	0.0208214227349217	0.0118050110950127	0.005893991066698	2.098047065580794	2.6878590923677064	0.0286047366953134	0.003410144632377	0.0123620290764243	0.0998332716601976	2.3246251596006693	0.0115087539834616	0.0342784209523833	0.0038952466338125	0.0010344915387811
E13_110	2.135504322741137	1.2470303495889683	0.1290643536079844	0.023667635918664	1.634753167350781	1.4794440408554903	0.0044605366247336	0.0150951206588292	0.036442392209282	0.0011692387054078	1.595389925871379	0.0387658112231159	0.4843041713480039	0.0781579352306358	0.0006327351538887	0.0041922331535863	0.0010442902686539	1.823909421660756	0.0023610922725822	0.019468461923514	0.0108425534125541	0.0027822006576311	1.095910346332534	0.0071810818299886	0.1409291217178682	1.6538103770220194	0.6496031139869327	0.0016746803047101	1.4225374193860765	0.0097123632901665	0.0305757390653782	1.7016092048229603	2.073835936100255	1.514713252475976	0.0007845955568218	0.0080716330019519	0.0007858642231271	1.1298725825318183	0.0080651866568869	2.269953199576146	0.000504768985372	0.0538803928095515	0.0004646507263024	0.0047354783129288	0.0645357410061164	1.304099452794942	0.0535580905298193	0.0294615463436713	0.0067168716503844	0.1152917759572139
E14_417	2.3256974668534705	2.013841504557904	0.0086156886214313	0.0091315991248494	1.527488029717001	0.0004964418458403	0.0123767673704588	1.7085737409988928	0.0011918691672162	0.011066452319488	0.0007238692805392	1.9008473902350145	0.0212728694762978	0.0206281451846603	2.402708092228463	1.5520082254519	2.20139749990575	0.0105962542809964	0.0016881538831034	0.035563323474075	2.526081803079214	0.012917938005256	0.0098269338039422	0.0030701183682548	0.0317226609595413	0.0072454147918363	0.0541201057521756	2.089127540802141	2.3213490043753864	2.1393574619401297	0.0054106361031017	1.689477254345308	1.9764512789840123	0.0034693260196624	0.0289831772062919	1.68965691239215	2.657460464925892	2.7930184363424767e-05	0.0023636487903187	1.7753759243003506	1.8765430779242065	0.0133031419671643	0.0072633855834611	0.016561055214839	0.0420016831450516	0.0020159481950686	0.0391742452547043	0.0285746759851248	2.0728045970970954	2.044092174023304
E15_447	1.878900889729748	1.5144524811360034	0.0038440844858416	0.0677719602465069	2.3554120919008703	2.239136477051888	0.0077526464390371	2.124170680352269	0.0808565943414776	0.0279553213610472	0.1265607101344311	0.0256548015889905	1.984378455698752	0.0187404946168502	0.0134499210873461	2.2892513268665	0.0136524419643932	1.6822433615446997	0.010581594999414	0.0126996253781826	2.0906000649849505	0.0408419330090632	0.0084803609640874	0.0441254481072697	0.0080647235875145	1.9019614648954208	2.700935039034764	0.0061835549241152	1.7899770937974298	1.5670605319149102	0.0013131891251795	1.7919099282116675	2.31696743492188	2.145975097404672	0.0099776040399465	2.235293517371434	0.003333727903967	0.0221863131747978	0.0041203346205307	1.747671554298294	1.8351594773198747	0.0041085643842223	0.0020679495212811	0.008075369659844	0.0461288022189542	1.624348754497117	0.0361581323417964	0.0031172608911107	0.0046792045286783	0.012598081902308
E16_771	1.7977653728631977	0.0127302777749373	0.0205434211631573	0.0066984524501072	2.19772157001892	2.225357064964437	2.097821193372194	0.0632935271922519	2.0513258450820766	0.0069846237457532	1.6893984727532303	2.02715902276078	1.9201053845371607	0.0077977662436488	3.031156817281022	0.0129767303333807	0.0304161325764892	1.6159158494839032	0.0267243655963686	0.0007373741664746	0.1139132864429812	0.007270003387164	0.0073569300402948	2.4856802068833206	0.0005002378535742	2.0162710788353	2.045626172667682	0.0088980098589854	1.7347625849966637	0.0031478351476552	0.0080551000233728	0.0006598967876333	1.986674927466069	0.0003255876215833	0.0113554390563613	0.1072713140597101	0.023756003370369	0.011321360115755	0.005741609887296	2.2949975845120822	0.0142614731302054	0.0156718475731173	0.0390147655128361	1.9503762110358889	0.0009073507833814	2.235085699881058	0.134568725540657	0.032972166145471	0.0080789474210525	2.2880774375987536
E17_89	1.7321860066260504	1.8728662716857016	0.1576782205246628	0.0150258587013135	1.5820620438640989	1.0759481668402973	0.1145360394711779	0.0537470118946197	0.0527364176403403	0.1024494263455596	0.0261708340793553	0.0290509949138411	0.0231481610886396	0.0452948512282025	0.7035530237438998	0.0245238152721494	0.0028986400011398	1.1823324472883978	0.0982807478606252	0.2681329728236504	0.5453681292541416	0.3296935944660246	0.6067937049875028	0.0045575090803193	0.0194419592104511	2.230235894825797	0.2151971710322817	0.0200983611967151	2.0551707067949105	1.669035875308983	1.4139570635880558	1.8436346501516312	1.7115578135456282	1.373313972483256	0.0755720053925797	1.485116472482027	0.0138965467676378	0.6924236722024779	0.0261627942771353	1.1922198213149209	0.6869780019014939	0.6753498700008037	0.1105462479144452	0.3329906334911996	0.0086788205871354	1.2777551393381223	0.0221776949765491	0.0056737187496123	0.0707043964342624	5.204360005177326e-05
E18_169	0.0124889446412627	2.0044966468119294	2.059283620462419	0.004197647223568	1.6366251791724613	2.2025260135504663	0.0994447934381667	0.0188256212871303	0.0020550687801368	0.1907398707352443	0.0024309779476043	2.5062157297986816	0.0101134868340411	0.0102687914457052	1.735368081335304	0.0634929931930423	1.8022757272539824	1.936183353528479	0.0034331521724011	0.0459477855130867	0.0732349900573819	0.0325990645763908	0.015305404826882	0.0220476842150858	0.0014844683322792	2.277219067351396	0.004149648618397	1.618892419645448	0.0141418928833761	0.0733734393261943	0.0542985984332992	2.1791736911094013	2.415779733021479	2.14266956631982	0.0146740055682552	0.0014277334234139	0.0133290815477692	0.0646393071619506	0.0677516834795233	0.0062938688455733	0.0274360160128646	2.586077983359566	0.0018747793259689	0.0615276666415374	0.0029870484883019	2.841629674987916	0.0037564857646437	2.2346656272710623	0.0150437835639362	1.9867471259012128
E19_405	0.0083862986961007	1.2431163678091002	0.0010100576292756	0.018680880556867	1.9689283384626328	2.23460814690022	0.0314567711388642	0.0476984764566222	0.0149775257597048	0.0015710799213497	0.0015416828258059	0.0088147696379501	0.0051285108872006	0.0091695263202406	5.250526537249351e-05	0.0106024142757776	0.0978025699561735	0.0016228517685432	0.0030034647973139	0.0164777276522619	0.0006853851240318	0.0117647297232161	0.0101938099858446	0.049975037913489	0.00713872023561	0.0692649519874643	0.0526604671629779	0.0048036142607739	0.0064967317893611	0.0142773531075209	0.0002940498571974	1.4221589670851855	2.093213366459141	1.8193156721180013	0.0132913792965866	1.6538254785872115	0.0081000763339458	0.0218429065476946	0.0060174240910141	1.424098022661075	2.287171884436973	0.0028676643241816	0.0001926572256021	0.001489642567271	0.0007676768410901	0.0082103642651551	0.0005396166874438	0.0020365546591012	0.0146416840973055	0.0229708102200213
E20_463	0.0008928153410671	0.0029341063404957	0.0005811685055746	0.0114387777681518	2.4821244721504003	0.0408948268621012	0.006074767984924	2.4593718266817484	0.005918280991503	0.0011164054557349	0.1603222610473916	2.115510349118897	0.0247706168084093	0.0127069343619306	2.179336880878899	2.0661524626646	1.9469178146647217	0.0365701570430793	0.0705650880742948	6.838607424728892e-05	1.8811503584303684	0.0133515114445743	0.0115832910124308	0.0023266858520357	0.0046789356136733	0.0039323934841128	0.002730441080656	1.8795555740174168	0.0005713123009475	1.799560823083446	0.0012189921441561	0.0008035971016356	1.5483584370048702	0.0247327583943644	1.824808580631136	1.937661212768979	2.158358301080669	0.0024904035993156	0.0139125733096621	2.085509418894096	1.6796253666690988	0.00535012241994	0.0111201120541708	0.0042722289863262	0.0070434699373725	8.55166019272228e-05	0.0015227574262396	0.0147871810967309	1.9199915282243163	2.2615433087065524
E21_500	1.927412712592092	0.0022335619301005	0.0012452955360196	0.0419138287145358	1.897381367808642	2.0781254223401926	1.725254211246253	1.879246190155868	2.2361382831417203	0.0050474647866398	2.179034389211135	0.0242171608217877	0.0903833894491672	0.0146419527464346	0.0270741650261404	2.457491542025628	0.0194087862035527	2.2204383720546748	0.0040631044994283	0.0062471268614252	2.075514479525045	0.047037408981776	7.5012392266347394e-06	2.191180538249656	0.0061930813558329	1.4382224051352783	0.0019101950148543	0.0308678261345443	1.6139790756032206	0.0010918424376905	0.0280700295017255	0.0256980166868729	1.3691141997991685	0.0183672044244925	0.0171466790615416	0.0260417980432773	0.02366942067609	0.0138420072190428	0.008327577008745	1.6155242197972095	0.0026151083640816	0.0036837764482762	0.0028007589371271	1.387812879940344	0.0375879548723709	2.751168291779846	0.0230110809970317	0.0196984747814286	0.0129116192477264	0.0206458596405326
E22_553	0.0105504767188487	2.313086294335788	0.0117518207644112	0.0050417878036288	1.8116793976944647	0.0535125446521862	0.0076424094122459	0.0112377405579287	0.0012843481412985	0.0038859759057566	0.0133277982986525	0.0100192131747344	0.0205579646912796	2.366282962507188	1.9229650307239048	0.0211101515886766	1.5567114101351638	0.2150070690721342	0.0187975013182418	0.0049374037843793	0.0160446002189651	0.0121008297262816	0.0090193313037444	0.1241636127058815	1.619829138528945	0.012651999151186	0.0247323826035383	2.436967008977882	0.016261244599571	0.0604010978388456	2.191604504695296	1.9457847094600709	1.476690614122033	0.017936153979838	0.007851192724387	3.010419979629804	2.123950205465276	0.0325987192938591	1.7485460633441758	1.842964320476364	1.9432432719337944	0.0007522220707102	0.0066720605648736	0.0291463454833989	1.9954527472049264	0.0016719210529306	1.9935909402162173	0.0513096163131405	1.8008184936859597	0.0067145597667264
E23_67	1.7210274530923275	0.0470646114576993	0.5522659341885671	0.0239499799285384	2.7786544443058343	1.4871596796064244	0.0927162031466607	0.0782985865171437	0.1996566580883268	0.0126731591598778	0.2429277765605479	0.7919901563468887	0.0554819294015473	0.0730071185387412	1.7270718235000673	0.2172987248643872	0.4970301021227448	0.0032343473215016	1.5953372525295069	0.3972779556092944	0.1699295025467801	1.3564941459061175	0.0216116597412003	0.1049677210399291	0.1945036012670036	0.7008969876526859	0.089260262207419	0.8013984010263132	1.33816766180323	2.317036776230095	0.0533258297830921	0.059648212940734	2.0029249552774457	0.4715345539695292	2.323981066429039	0.0306242290647494	0.0463139465273492	0.3077605405918288	0.1748715772010255	1.286927413815722	0.0152370648180264	0.9757299742603176	1.5831945180996891	0.5436111516256645	0.0060607965326772	0.0055151034344979	0.1302463574390593	1.1659724562318865	0.001054731529364	0.0058851197623793
E24_141	0.031307287513665	1.9055039107402807	0.0082273379710645	0.035685630826832	1.994125171200132	2.0678636211718184	2.240647672147396	0.0155606969220949	2.267622609955367	0.0330547054174667	2.1998721778767694	2.035418048332188	0.0409959496370404	0.0096501940046302	1.802169556739716	0.012612622590011	0.0067152797298674	2.233880011564423	0.7502849212815865	0.0204368578728736	0.0134164597490816	0.0503490729484853	0.0154523296364186	2.488495902256968	0.2216108809950656	2.172115707161669	0.0985592442627189	0.0204877810954028	0.001371984672592	0.0048333030602005	0.0113708740300897	1.562154289378698	2.2088046717925205	0.0881838999576298	0.0859657535944534	0.1957394102156993	0.0009678772140347	0.000966137942169	0.0049627884570809	2.0265552372012285	0.3845683801331545	0.0621388932501841	0.2924556785255264	1.7427100377688287	0.0777703768419327	1.9546837823341296	0.0479642066354722	0.0151097882713267	0.0962124652157883	1.2435454061000333
E25_547	1.884265416134519	0.0462719551264189	0.0025621141276353	0.0053611854737889	1.7749036100915387	1.9101587770752628	1.6441562238127592	1.5163685302425478	1.672671381251715	0.0027622853314253	1.99881765213907	0.0204625711027393	0.0061906027432489	0.0251003900569677	0.0027642433105419	1.4724478208632583	2.597335928186514	1.989130149410849	0.0077641490322099	0.0083217580167179	1.747305133800905	0.0528656639273834	0.0043312559323904	2.2111042276315724	0.0420805685526388	2.20200789033475	0.0259848488256584	1.923542844337936	1.6738272334401036	1.9308409554020096	0.0014090924310049	0.0168754486026799	2.1030324931797053	0.4549005413472973	2.706090961921779	0.0293614261612093	0.0200660178467737	0.0191078363541011	0.0016104597176212	2.170556715101298	0.0046570913101861	0.001320583378144	0.0220744435922775	1.8175140629589213	0.0223080328141027	1.938343848242037	0.0012550869592274	0.0047079384836971	0.0547703310009842	0.0007816874049359
E26_677	0.0062172596879128	2.3252929099649413	0.0502502078993949	0.0055148741086616	1.5689940105191935	2.322581658351446	2.178771572330135	1.4862095983305388	2.0647613093429618	0.0251936896661401	1.908497848065232	2.24439268288873	0.0171986221633817	0.0288895335604867	1.5814059383713348	2.066624287076432	2.167621317589341	1.868734058511738	0.1095500952014834	0.0340743343121556	1.700164030046508	0.0014716476449842	0.0007631118475631	1.856134415233971	0.0517681563349538	2.00502986412649	0.0176938931592539	2.543404053461244	0.0149136235927119	1.7453689281683653	0.0511526584982725	2.24877490798999	1.7094248413644022	0.0094489308650929	0.0027292589404373	0.0051387932984796	3.759237677722983e-05	0.0004889034678125	0.0144127545545853	2.191369842657182	0.05824329627891	0.0072800374940379	0.0089243098100426	1.7991475653158209	0.0003994736308439	1.7475702598986531	0.0605551573254643	0.004144119308848	0.0425529575773388	1.866791146393018
E27_476	0.0107991470562405	0.0307415872429614	0.0211226089966734	0.0656545922687051	2.151674375280821	1.845458399106984	1.523549649525035	0.0098729634473601	2.02689743112452	0.0010873346991293	1.604927755822886	0.0166703981600155	0.0205436157056982	0.003267717775213	0.0363394090038474	0.020307976552698	0.0065015998646159	1.607801232467733	0.0131094211281334	0.007588617768141	0.0001904880856279	0.0015230954324871	0.0048065791001929	1.920798078547277	0.0151124722356484	1.714336416511022	0.0049478622755037	0.0236148923140609	0.0013245643952092	0.005545208662597	0.001543260248396	0.0104649177193525	1.8953832350098745	9.706309600411704e-05	0.0013796246040291	0.0036113237721111	0.0678361308311037	0.0249678351354555	0.0153121614816148	1.888361550396783	0.0136768630065434	0.0109462418780254	0.0031233549166421	1.614714253262126	0.0251647915516944	1.9322736980498945	0.001835186805544	0.0221475230244695	0.0004951024403585	0.0206997241685461
E28_246	0.0119199681577657	0.0079307375530937	0.015875686774865	0.0102698998444351	1.8242319585159	1.7028522391827206	1.338143748288822	0.0246981319000384	1.7203800582825524	0.0144302205167391	1.76506811536855	0.0006757909284499	2.090616431378598	0.0186146609728995	5.196330083216249e-05	0.0068380885183697	2.721525182887361	0.0192036600881837	0.0016819637290892	0.0015058377680742	0.0129781980412163	0.0002519265082183	0.0001065508861083	1.648048172633752	0.0091836807291954	2.3312860375992592	1.7884771249531195	2.1586775615258698	0.008531230851482	0.0026380411875085	0.0381240460336868	0.0246568403962996	1.7003495583338348	0.0328773950147002	0.0017220289871819	0.009580452150393	0.0107295089542754	0.0062125284217295	0.0023246328451031	0.1305283339426199	0.0023152711514509	0.0166419882340961	0.0160780750315109	1.7233636662417535	0.0027110951577962	0.0261316128593673	0.0037721865503145	0.011606914729115	0.0006355680598528	0.0063200588558992
E29_773	1.616856509766257	1.8176809855774965	0.1388246638287758	0.0038933023622176	2.107030819248615	0.005235571373117	2.316234840838125	0.0054167632922118	2.929895512332489	0.0138349048419991	2.084805962428658	0.0149075986571391	0.0415812302623425	0.0031042093719374	0.0059013599005186	0.010081508905877	0.0289779804696902	0.1316422364216024	0.0061849806853358	0.0003444216445728	0.0091497675268287	0.0036096817649666	0.0188673492395961	1.7466391827806058	0.0071676431246622	0.0029684937527682	0.0013079999169502	0.0083869383640799	1.900337074660652	0.002558374285328	0.050093019519354	1.6577181849813574	1.563257999292138	0.0267059478285603	0.0232805909032221	2.043649973324809	0.0023409540026032	0.0020371158029495	0.075057872591188	1.6177303775630136	2.2202687593638144	0.0940770620480087	0.0069341880325014	1.969256176896108	0.0506621946817407	0.0181212366609195	0.0018161459495093	0.0094385373925906	0.0039703696639039	0.0051357525381736
