	MCL1	Ceramide	sFas	Apoptosis	BID	S1P	Caspase	FLIP	IFNG	TCR	SMAD	P2	DISC	CREB	Fas	CTLA4	GPCR	IAP
E475_88	0.0397940732897696	0.0312255709578838	0.0178654424731432	1.477875144287389	0.0148569435993509	0.0033334853247449	0.0091689386520227	0.0217431976422642	0.0576460277351719	0.1201193367511126	0.043314758390169	0.1445970085521672	0.0728395680024982	0.0070511859576636	0.005779817552225	0.004051873223861	0.0038046170820992	0.0397238210719949
E476_623	0.0284589074785642	0.0181685508489279	0.0014496745063747	1.9547809124009183	0.0743833303122185	0.0081069531191057	0.0311183376354458	0.0080406058500352	0.0112615779865129	0.0242488004095429	0.0005037808141505	0.0054908310135126	0.0108839474240292	0.0048346564578689	0.0182561307303833	0.0126878640959031	0.0708845195479639	0.0260951066645179
E477_276	1.722705445669173	0.004543501701648	1.8130533845662795	0.0732848413531084	0.0297388312064326	1.9793169711702845	0.0216274028372779	1.9071669745699675	0.0571388435390909	0.1994512142224188	2.021801901754782	2.391691369101979	0.0067284450693567	0.3991880470887909	0.0630167102200852	0.3353241749798487	1.83566501292892	2.337874549601473
E478_621	0.005093066647874	0.0334616805627589	0.0796330700140803	2.185186893929999	0.0004651180274442	0.0056658697246575	0.0025918387227956	0.0014220946656205	0.010025783428326	0.0220748236586769	0.0035464257851431	0.030872162629303	0.0073354483229788	0.0333259192750996	0.0372326782321078	0.0217902207811254	0.0068880328540768	0.0278710269262604
E479_218	1.9905226333948327	0.0627460036107985	1.535613992674415	0.0012770766583552	0.1372494661215837	1.6958469526897315	0.0062380926035559	2.5748119045742053	0.1286458306670016	2.2437438186322947	2.432236668494764	2.636408607500237	0.0133521763587963	0.0258448960443788	0.5046771521865787	0.3237638097759122	2.379004344820917	1.5114193667510591
E480_60	0.3921261882764881	0.277649411226331	0.0113358114850272	1.585225761711854	0.0917872659651172	0.276006477230018	0.0471561234959116	0.2826977736965482	0.0242631140066893	0.3512638558532858	0.0105075333942779	0.2825828570742222	0.0697665870071898	0.0433832006099381	0.7161994320021545	0.0891921168303823	0.0363134475997073	0.5773964234005158
E481_509	0.0031371648804184	0.0175639951271785	0.0030454304612144	1.9994878204801512	0.0123396367521101	0.0080056035171523	0.0075547959474783	0.00603142121534	0.0804142242851736	2.7780138017901614e-06	0.0081368739411005	0.0082628297870172	0.0812984649188908	0.0069285390561287	0.0205712747659041	4.4285660358530906e-05	0.0070475256031556	0.0021427289926096
E482_684	0.0020312741790326	0.0058437909288823	0.0030381963728868	1.91527302404044	0.1092025805959342	0.0254078821069868	0.0133550402363569	0.0048257563414742	0.0385134436710921	0.0305609853943002	0.0012945421314519	0.0211448003869853	0.0132312393311174	0.0382097243367103	0.0055793732705271	0.0319141792490378	0.0008746381109358	0.004224019122498
E483_594	0.0067425437551956	0.0016610507496298	0.0409396473679569	1.933635560524714	0.0728496002907767	0.0671029247490137	0.0034821615787302	0.0263306114500041	0.0070859092628887	0.0084759103153984	0.1164767298202505	0.0027547847534892	0.0012910281467311	0.0001649916731214	0.0021344337176372	0.0177504030785332	0.0069181306578831	0.0057264597847937
E484_155	0.1126068524223578	0.1236359451739297	0.0496119208612222	1.4757813330233969	0.103192712610182	0.421462636037988	0.06175811347044	0.742093290874003	0.1626393424708029	0.2062908097685453	0.0148964354870963	0.1133108996690206	0.4148047247454157	0.003032883750637	0.1334983386235608	0.0303159034183764	0.038264413512254	0.2455410882942998
E485_772	0.0217018280603904	0.0775163511473243	0.0057750908226699	2.009429727224847	0.0217295285151532	0.0005884877846345	0.0107566643837428	0.0300679801468991	0.0134801438178925	0.0669605714513904	0.0016501180729434	0.0120414750288377	0.0098000165790431	0.0066051323615312	0.0023640543202134	0.0526271964063967	0.0104601905092676	0.0222822635151268
E486_640	0.017903019581616	0.0026279909617493	0.01012073152753	2.104091097140432	0.0010457339294346	0.0004025518295188	0.0451584911750245	0.0058615655552479	0.0076442601214351	0.0033005632664006	0.1149003548613029	0.0084677157044129	0.0240462022902897	0.1023262094524405	0.334568048054	0.0016051270372251	0.0705791066695047	0.0303225991905932
E487_797	0.0369169122359714	0.0016320872400205	0.0026597710840184	1.8171184188002167	0.0079576562029655	0.0197785134115357	0.0261648813791658	0.0201652331399989	0.0049579287371878	0.0090776196161632	0.0356898267212641	0.0039257442893935	0.1153549692842456	0.0315126342426595	0.1124835813552508	0.0072641864929945	0.0051254571893531	0.001021241523831
E488_46	0.0309006808644104	0.0181452110492271	0.0014827056836765	2.1859157490767744	0.0218924058492023	0.1281784143890501	0.0554672372381699	0.0710348036056443	0.0464332927186423	0.1034329395787077	0.0352349969565141	0.0251920517588405	0.0701918110561931	0.0212337425665116	0.1032056870918384	0.1476812724359736	0.019261429759758	0.1713056653282366
E489_799	0.0064272797792553	0.0102693602929747	0.0273194862673285	2.26005860773364	0.0415466902672114	0.0242797821057885	3.10788421497976e-05	0.0096616157628028	0.1052935206892268	0.0407712328861345	0.0034269052457835	0.004908716166893	0.0013084000442879	0.0034705088972135	0.1601447340477386	0.0046660382097351	0.0028465925672253	0.0084204298124924
E490_292	0.0116262409244844	0.0020041982814203	0.0264401742551324	2.20771839509497	0.0720661953929114	0.0172854440385396	0.0143165580582015	0.0269592266932087	0.1080111310830662	0.0260973447065173	0.0598692147741475	0.0167264329198521	0.0095592705465788	0.048088773422351	0.0019770294740746	0.008083507196889	0.0166729428957058	0.0118395350576916
E491_613	2.383772484298168	0.0004033905769927	1.961204249508561	0.0044576303162212	0.0807721365643596	1.976570657994963	6.598564060485059e-05	2.33913683186182	0.0108701256817186	1.8249662347673987	1.387606369258741	2.577721263740835	0.0108729775678163	0.0421336544381202	0.0225850390693876	0.2376482026378704	2.8397180148970373	1.5863650217778
E492_791	0.0090032784295603	0.0134823204550934	0.0344075485673624	2.056153018395319	0.0148665020085936	0.0702502528642822	0.0008259901049673	0.0617919932933654	0.1232837175306343	0.0513965175098712	0.0029292232187354	0.0114331246558649	0.0041134033953745	0.0136133376857303	0.0008624067915733	0.0121715609701825	0.1250117147632843	0.0031417355303229
E493_623	0.0184595989695634	0.0083085898804727	0.0066929539655541	1.854152848396492	0.0355205780895529	0.0226349388590436	0.0014120016160716	0.0172369341726289	0.0840692103961723	0.0162604402678428	0.0036105085439551	0.0377874769163545	0.0257718635135795	0.0100474890605377	0.0459811639312493	0.0065533955327009	0.0042289954395831	0.0377657153932572
E494_742	0.010775549119538	0.0027644701538775	0.0004360189695472	2.238664304579802	0.0434896277973634	0.0960258624042299	0.0231428318499433	0.0237293296407046	0.0107292335681403	0.0360993203590006	0.0022408919777002	0.0410021966307934	0.0664784483289144	0.0024006094969745	0.0106210337115935	0.0008692587243563	0.0136049334533579	0.0060618136973219
E495_317	2.191936757636808	0.0618917402518673	2.088062938323228	0.0027528029701884	0.0140979456940724	1.877618239442808	0.0022290407971102	1.799089655348479	0.025398271336303	1.5442948975103377	1.828579698871903	1.9829484511565336	0.0393375856197425	0.0065624709578416	0.0471904136090857	0.6796601040360343	2.1161009376033406	1.4380518321613285
E496_542	0.0206378650250505	0.027290815015873	0.0136315172433939	1.792327773191993	0.0011640938585698	0.0030337119635238	0.0072346949925804	0.0001159307588928	0.0194151103858474	0.0416657036287973	0.0335260407770076	0.0048602278558744	0.0016908300599367	0.0293785130777484	0.0402578521671751	0.0262970870375818	0.0049343765714474	0.0186081073724157
E497_638	0.0144884879395902	0.003024947181318	6.19634065359212e-06	1.4438806923024656	0.0076251612072619	0.0139036574834948	0.0325408339613463	0.0068202324788317	0.0035786484765034	0.0002804958932782	0.0285285846155004	0.0298192869795698	0.0243485228421249	0.0419648466138766	0.0665856401434929	0.0032944673286269	0.0583492556392278	0.0427499157712178
E498_222	0.881357133743055	0.0046530833578671	0.0243434582900807	1.8304353349778693	0.8580562475043088	1.007316934094435	0.0112553433780819	0.8884156469330317	0.7075066793423149	0.6099071515280015	0.0646672858370703	0.0041150135777757	0.0269365421530024	0.0021577608450386	0.8273521153464354	0.0676051197840566	0.0069514154452764	0.6188447880249419
E499_436	1.6844350322857746	0.2568089373812046	1.4549987980192385	0.0125499269443938	0.0422221371953362	1.8263912471145287	0.0309354303380571	1.9821809678342	1.26276743133587	1.9909151760392965	0.0048084391801341	1.8492845330396688	0.0106723683535036	2.2412412054532425	3.001161790958544	1.4188117019823756	1.7786602825137665	1.730106513510388
E500_744	2.556960481199346	0.0125356184381828	1.4212773172791349	0.0130192588830972	0.005483480977431	2.3994187329604744	0.0083748319374695	2.172642334349873	0.0141413364464542	1.64539014014179	1.7795886326559822	2.33441939395116	0.0647086285783167	0.0047960215093008	0.0598129934784872	1.3308771109784614	1.733697469401378	2.111718899811048
E501_523	0.0067518157460448	0.0171662956672221	0.0034794237550109	1.1535648036513282	0.0019545851418761	0.0010317438109322	0.0036468275851037	0.0019059773465002	0.0404402524598175	0.0037638626605377	0.0400332990025323	0.1052026495955909	0.0289589563824708	0.0207414867428835	0.0355721138842692	0.0141509916723317	0.0082245379808263	0.0090464708532013
E502_220	2.4580341062285767	0.1623517017641941	1.421756491585984	0.9320764358677216	0.0673721241709884	2.4593359215003	0.4593194976032517	1.676383415420112	1.6270968188011672	1.268486863697296	0.8574393895155208	1.110672262451835	0.2758612055101693	1.6598849522849246	2.1547655382211546	2.001641237791389	1.8652201062763905	1.3717688586045496
E503_666	0.0031264063657555	0.0599031207968401	0.0554531273588991	2.1216120075962634	0.00972736568249	0.0078592161516405	0.0049527720531579	0.0080954096368712	0.0117052169907943	0.0125493907201754	0.0414875802506552	0.0004524890330382	0.0021838280344001	0.0008809616163875	0.0045783862632784	0.0427845808908826	0.0280727245675069	0.0251930550983409
E504_675	0.0457916434244497	0.0546568748038328	0.0125603637645385	2.1333751549405706	0.0174666314046819	0.0339643260664396	0.0248032195028195	0.0274756831015308	0.0044734400568379	0.0025203000956012	0.0005155063497625	0.0338002080080553	0.008280276204924	0.0222119875916804	0.0020750072869261	0.0071895606033693	0.0231415568602849	0.0066479943929814
E505_634	0.108718437126601	0.0359981586782592	0.0152676806392246	2.2229217617768966	0.0226402903718201	0.0089176570780354	0.0391941097735114	0.0142805084228187	0.0305429411130272	0.0215940806792148	0.0251296774539291	0.0036879670935146	0.0010199172948965	0.0051577594783014	0.0210061503881493	0.0312886622478322	0.0704389574073536	0.0024338182331039
E506_43	1.7154644653798394	0.1773829121449415	1.930033203272209	0.4174142400790203	0.7108329383527634	1.7885741530622574	0.3112425960090849	1.6883101616683334	0.8913636578372202	1.7271420355010747	0.7241944379338877	0.5132102055409692	0.9034979807975771	0.1805019600350396	0.6812617985164571	0.6614427292604116	1.8321828817198111	2.060354722598389
E507_244	0.0024903580755707	0.0566638356436649	0.1069090812857331	1.7151175062871515	0.0074234549927756	0.0304087812621539	0.002179005722044	0.0004602490406991	0.0145855859290045	0.0295723063276732	0.0054050456891209	0.000849937663213	0.0076256712963807	0.0041689534435492	0.0008369529006567	0.0078179172690234	0.0046281630752031	0.0113621034759861
E508_348	0.0009212687102699	0.0040433210194905	0.0015243651623083	2.01181000735108	0.0091283336798099	0.0747988647050539	0.0143173635562936	0.0035450158285285	0.0075500567201588	0.0067219991594397	0.0065180789883513	0.0151163053876952	0.0004234984871729	0.0025207137582775	0.0152009021479549	0.0005811763482446	0.0156417374770121	0.0003755454344001
E509_235	0.00187978417377	0.0298761993129135	0.1266913323144349	1.8686434187392047	0.2000602816542525	0.0029287046787616	0.0796361776702089	0.1115496173393946	0.0616702796190713	0.0023536552758609	0.0114706765938077	0.009240458348969	0.0442317181410654	0.0031837166880037	0.0063263286190426	0.0246763436447641	6.101558300164597e-05	0.0032856471397301
E510_344	0.0001527690518659	0.045967802769404	0.1388242969088221	2.077917543422889	0.0047945313243464	0.0014798325234122	0.0011633737412312	0.0018568616537658	0.0573086174576711	0.0105203142122901	0.0069158529338668	0.005076509597092	0.0021275320003606	0.00263376508062	0.0898402897461311	0.0158382081367842	0.0433728551448042	0.0067383346426887
E511_676	0.0506917520629633	0.0179585259827985	0.0005313094110746	1.809648685086171	0.0060484290940299	0.0179034670492077	0.0087216424382964	0.0029647891970237	0.0077129419086091	0.0018136049872955	0.0058985847340757	0.0012762518215525	0.0363400630285725	0.0087921579864209	0.0379790971638517	0.023627158565943	0.0012311042203857	0.0198306189393117
E512_474	0.0090208846240972	0.0298041218571143	0.0103702285067056	1.873113324211348	0.0184873337573494	0.0777519877208423	0.0353296732143182	0.0043591761965207	0.1193519530492946	0.0218378227626263	0.000208972824594	0.0405311100998244	0.0049739296109551	0.0009160868668012	0.0014056073009856	0.0218387525911713	0.0440258225700376	0.0561962918192585
E513_325	1.8287233900925108	0.0563457494538659	1.635457354912021	0.0307129800003672	0.163877517064972	1.7278885512468871	0.0145637400822879	1.9374968440903368	2.2681229614200547	2.051785401681401	0.0392440398358884	1.181251977140194	0.6661844149176286	1.497869000000775	1.7466718585165066	2.2217684668790736	1.478580344642816	1.884036162160416
E514_387	0.0084437045112619	0.0663836348944917	0.0632596924728433	2.2641821963858546	0.0025105812986698	0.0086601238142744	0.0019395017938519	0.0056549319158771	0.0303991974245578	0.0203723909103639	0.0213229996098925	0.0264960460924342	0.0053903529603317	0.0258544247056355	0.0008921705531774	0.0239048693234231	0.0486878008458318	0.0532296165984833
E515_166	0.0107668797608342	0.0138147602949937	0.002127414114218	2.0425673000457305	0.0084290309214354	0.0091390422416375	0.0073684489636178	0.0044507708498722	0.0229378080859165	0.0050444190873279	0.0029591231211489	0.0568956891101123	0.0533198248007235	0.0095272460423129	0.0001718645309562	0.0566717065179006	0.022115834321888	0.0351399776804737
E516_669	0.0257836046761772	0.0339453828997659	0.0113903925245343	1.5512964618513327	0.0115715779483807	0.0623193529341323	0.0179486744273768	0.0323611394981852	0.0152874055815294	0.011878884399005	0.0059197774165026	0.1575605189499915	0.0733178504974687	0.0019646868003294	0.0363682125378138	0.000502425575005	0.0094907542984603	0.0035942823065838
E517_750	0.0080153685027742	0.0005466804797539	0.0900965397473245	2.1921840391680414	0.1435029755820368	0.0036858756762535	0.0018779112450086	0.0817594765998825	0.0016656436521494	0.0016819825385741	0.1089259027621591	0.0165542114588944	0.0091715058225141	0.0003412391953573	0.0012118064656003	0.0230894521909771	0.0472440375749521	0.0003467383114903
E518_608	0.0002533923507714	0.0071418250117813	0.0040802055291886	2.2190923474085165	0.0054447467366171	0.0763211183868919	0.0351934395169377	0.036172793239499	0.0255226578627964	0.0233502384718854	0.0665744907563765	0.0023756258913796	0.0006695555161412	0.0007261058985421	0.0007564975065373	0.001757510789232	0.0101188885750874	0.0041734757830871
E519_472	0.0832101035046639	0.0382981252889383	0.0214057547342672	1.4396071990124306	0.0076088631268275	0.0029625783050746	0.0054214130466312	0.0814020655559315	0.0513821310916804	0.0233498938814047	0.0053814934172365	0.0226239454910121	0.0635984583250051	0.0170322469730947	0.0317398751042303	0.0226898150307625	0.0156231847627452	0.0285789493630796
E520_38	0.1289221253097585	0.1500469298847795	0.4714834488769014	1.740376081684128	0.0954443726337786	0.7551810366103454	0.4120492607230656	0.1164330388311979	0.5662607863024314	0.3825877899924896	0.2835807717898018	0.0850316732373791	0.0746307083934272	0.0509081654595592	0.2434594217916248	0.2011313766461698	0.028376093507997	0.3133674177111119
E521_206	0.0347281643201857	0.0033895172322266	0.0429918078798374	2.610828189015448	0.0090035579436537	0.025621573570032	0.004157803152354	0.1431230717410031	0.0743608927517852	0.0513365088918372	0.0160418219725418	0.0088071583983785	0.0477469070962517	0.0127819790618215	0.0130033701085068	0.0033973458437038	0.0228647900723849	0.0869170691164173
E522_504	1.840034617837628	0.0081106861176251	2.1878638737357186	0.0342985497843318	0.0021396784060364	1.4819271912777052	0.0106201385335679	1.7801636444732902	0.0335449926243991	1.0715205456018664	2.32030878629269	0.0114427579746961	0.0080825962017321	0.0005428053954232	0.0060580248545491	2.223264210558489	2.810603606018943	2.112749598185065
E523_415	1.6599963028851783	0.0023551614267175	1.9231377629590105	0.001047898495674	0.0139479299839653	1.742375673378894	0.0087925595397239	1.4159671742202504	0.0267169399691295	1.956748968666216	2.143169345162236	0.0177696657261578	0.0035054737328696	0.000268623240413	0.0377524471296327	1.7433325903626176	2.748260092111829	1.7307794994437018
E524_221	0.0035191515716159	0.0023099946311687	0.0100330006610905	1.6324032137053703	0.0226290285154183	0.0609905470507507	0.0083769178319638	0.0067463610803548	0.1164708293991368	0.0016736782948857	0.0646537073547217	0.0050222021108994	0.0999391796057148	0.003504273411256	0.0044141664187695	0.057355665730503	0.0046545503326271	0.0165361775038984
E525_787	0.0191517049089349	0.0268778669841613	0.0034184445116159	2.238556661130903	0.00311175861418	0.0207336981812634	0.0009974795832414	0.0046463196556234	0.0267069942032011	0.0706214683626238	0.0072316005060312	0.0541064334980216	0.006648956585966	0.0131753758843671	0.0017041067571957	0.0890442951742512	0.0369722519226499	0.0098965801530589
E526_707	0.0034923698887709	0.0025382208469984	0.0071302272293535	1.98633397737734	0.002143060483693	0.0076384427927336	0.038997676420925	0.0165684029532741	0.0012383098600527	0.0102085677138208	0.0371906879738804	0.0649815955715101	0.021180228099905	0.0602698723853551	0.0266664976921808	0.0009660311142745	0.0345849692521962	0.0179531418829856
E527_286	0.0259708232923574	0.029558196599747	0.0045641341568063	2.2767711545312097	0.0935846402317686	0.0847436585357102	0.001306221079397	0.0384071367329817	0.0026107088761953	0.0046100939716172	0.0476966908405645	0.0008152128793178	0.0456589542041809	0.0037389775578853	0.0113294494041969	0.1301060016453993	0.0055949436301651	0.1074871874529711
E528_204	0.0430139490450662	0.0033039677454046	0.0610808976725837	2.471748508434814	0.0268317097879261	0.0010521668961618	0.0093720952229389	0.0183694987461651	0.0304466519688147	0.0011202742044855	0.0006472302746834	0.0112815668677837	0.0192463359309585	0.0023440654432709	0.0122120413813838	0.0044786557123078	0.0354431139222203	0.054223604261602
E529_260	1.7780334805826332	0.0198404112227882	1.9299535457205887	0.4644956309359394	0.1036019083479102	1.5916209613264916	0.012137159146349	2.3101925850786	0.001599232875311	0.4304674127197688	1.994521112065525	1.488554051639658	0.0041240139794153	0.0051946406365401	0.0342226867710923	1.99842914588467	1.6629098606307178	1.8354347425299835
E530_749	2.1578123679546235	0.0232600041407726	1.6398226349654808	0.0022018926950303	0.0006312180389845	1.8491227619902872	0.0147728616061295	2.079259418098251	0.0224592335507009	0.6202949825178616	1.5608743587610436	1.7862525490985024	0.0481758402278422	0.0248672962644112	0.007011070679081	1.4998800518914912	1.7631075282054267	1.782778224451152
E531_372	0.0255885659104389	0.0029903854337521	0.0150969622446778	2.313936913496748	0.0559135379254596	0.0203374793034786	0.0133697191306304	0.0363582616512425	0.1559338364807314	0.0311879014377291	0.0015676726694113	0.0361207788003926	0.002942495181552	0.0112826580540957	0.0086822187769366	0.0459776484810452	6.16501963137116e-05	0.0105468053156028
E532_356	0.000223610850165	0.0047685668602207	0.0060396822300623	2.0765151284096026	0.0126459509254647	0.0234948877754297	0.0268487435893383	0.0681385861002157	0.037374618453712	0.0036747485577171	0.0126544523209538	0.010599497991029	0.000667778020373	0.0291088586276632	0.0289863944119944	0.0542072527308699	0.0315980374886533	0.0356308511599117
E533_33	1.735107482419953	0.6603831457890699	0.5283837633093492	0.6909445528374193	0.5783354966041656	1.4772736828623154	0.3696801028232277	1.6253198762730017	0.2357562518127898	0.8415797041748609	1.0832041766662333	1.439764676505383	0.8920883954201941	0.2887111858522276	1.8589749347907192	0.8435062672849998	0.7925366272265612	1.3383770326737563
E534_211	0.001289337044453	0.0155380235625649	0.001474771204674	1.832868102616744	0.0887992302535715	0.0198680739186977	0.0170879379679384	0.0069307023959935	0.0256486952698322	0.0344391089740024	0.0005651126728341	0.0003282065591514	0.0119925124609494	0.0032061360598897	0.0257642606679232	0.0126168217198051	0.0045414395833356	0.0101250279730744
E535_790	2.273378806123625	0.121153760677412	0.7888165041380341	0.0068098954388059	0.8536232618302282	1.5381121116594507	0.1593041085051487	1.8034182633920648	2.5072755118713967	2.178236456558209	0.1066110006253227	1.412647304906413	0.0660726347151299	1.7427619149490567	2.2020388717699	1.3515067987919194	1.1500822874605172	1.9116861345689533
E536_107	0.1463104522452953	0.0204487170727744	0.0052578424718625	1.292940632637503	0.1018823227547756	0.2334190851135941	0.0351230360452065	0.1019044745461124	0.1008883280188034	0.1367347847140846	0.009427361840134	0.0083313355315045	0.0169205312168488	0.0086526798099122	0.1653292121750618	0.0244171705586509	0.0009354256759929	0.0719249466300309
E537_159	1.8631032841728183	0.0024764861837735	1.6323105310046644	0.0105723344922831	0.069706470926412	2.132406869102238	0.0056581371274167	1.862872467654876	0.1381685117381645	0.0023369300487773	1.8466212016104424	0.3652187675265236	0.0656936863478379	0.0270411814223525	0.0307157929349859	0.8180634046545113	1.9877066752808192	1.9205473517920888
E538_326	0.0149622182342044	0.0083943155277163	0.2689930253144149	2.412192422642145	0.0506376719502479	0.0712661568861219	0.0018661001107464	0.037543220736701	0.0339662673186922	0.0182429329454211	0.0109706675270748	0.0045150661713454	0.015104853396501	0.0185417937924868	0.0099768587343765	0.0045257311687042	0.0098329828602771	0.024410245856667
E539_296	1.6564227044190212	2.1886970719175114	0.0174730318154128	0.0443502794795505	0.2293321209451804	0.0113261450076869	0.0133050041776509	2.531554904568401	1.086927250443089	1.553269066328939	0.0139035152930118	1.8664160085736103	1.5751603021138132	1.5497815847456542	1.544029392074308	2.879835071420952	0.0065707778655144	1.7602812149518636
E540_66	0.0488525362817767	0.0045200436698337	0.0026683440216981	2.1365271153116847	0.0068617164298914	0.0212099263474882	0.0010741563759211	0.0305437060850749	0.0060035881208824	0.0189348309062616	0.0009037058985812	0.0155134249015271	0.0032585424817501	0.0055038561815314	1.3354111902964467e-05	0.0056833166027073	0.0308782377191705	0.0093899619248659
E541_214	0.0019275466904127	0.0064486571887554	0.0088924786050927	1.867523620887908	0.0235300086000494	0.0243636133798993	0.0076697882821518	0.0128963908415868	0.0630189375164595	0.0608701563575604	0.013100633594916	0.0410910295387418	0.0278960872842928	0.0010459261307588	0.2376950713515599	0.025679934328897	0.0061501612204904	0.1276277398694081
E542_187	0.049550326986191	0.0037936781584974	0.0138107995978369	2.488395529227613	0.0620147471785831	0.0358995957883899	0.0003269696522158	0.0336682382679891	0.0171449217120981	0.0459046633160516	0.0038730390855606	0.0225326930280831	0.0002478567787777	0.0046696853131276	0.0197163896471001	0.0114990390087913	0.0081582032412974	0.0354746857931483
E543_354	0.0036930974748786	0.0089918558526608	0.1310555483541298	2.2088340164136726	0.0767120259043442	0.0287495363170116	0.0657013907092442	0.0045284242014191	0.0375420103827113	0.0250872021868846	0.0002636714784291	0.02093882715491	0.046726498633014	0.0042259015748651	0.0323759981981032	0.0105638219122145	0.0049350787905877	6.197419384057837e-05
E544_42	0.858334945254394	0.500414659357215	0.3954687307653688	1.2157110085556688	0.3072263239994906	0.516809792100919	0.1147765309311504	0.9823851688637276	0.717676290750668	0.5418792008611106	0.250479588403198	0.4092526905304767	0.4332236047149924	0.0772526590363151	0.630597360241989	0.1162563258343939	0.0597741328635716	0.6111842130621348
E545_128	0.0844560058332316	0.0458324736532338	0.0078959934950903	1.8415770584238087	0.0148035444542778	0.0106636872545635	0.0081873535453356	0.007015991614177	0.0092202051289457	0.0240512019362543	0.0777789423092318	0.0920767625709164	0.0131799942062464	0.0051030079486359	0.0174741359800935	0.0288262838184065	0.0169742974543744	0.0059341474367653
E546_670	0.0090924949790139	0.004737460664511	0.0235459146170544	1.7487216457046697	0.0053116216000901	0.0083976066754128	0.0304864403942099	0.0293143635548966	0.0248480856944171	0.001996704148349	0.0258921745724206	0.0410006986283888	0.0116772577509149	0.010030569950893	0.0171259966893357	0.0122032102779402	0.01167741028272	0.008084661869109
E547_421	0.103811735859819	0.0110509602465046	0.0132815602717534	2.210586402492244	0.0507208782598611	0.045532102822992	0.0296735246164718	0.030900403278883	0.2083886069785907	0.04327151027157	8.895509484264683e-05	0.0557660195122996	0.0470162034623936	0.0814050077034962	0.4294208114591969	0.0001547755844143	0.0002067854271419	0.1283540275269553
E548_284	2.4253784483973977	0.005805440568859	2.1374400345629625	0.0019195690538474	0.0148440733785864	1.416180662653478	0.0094520297792641	2.187948407412162	0.0018620218466608	1.595450903581772	1.93896781435917	2.036303336114333	0.0260691603894242	0.0039544895979683	0.0692752527592237	2.076676851672244	1.4721960063694874	2.1333967308894253
E549_216	0.0273197166891225	0.0865711402822462	0.0041772831362376	1.808825128420384	0.0022183161374953	0.0829863343183418	0.0057634109788277	0.0014635338006452	0.0031654803457452	0.0518460239437774	0.0013859313426834	0.0834936645141074	0.0173647640486728	0.0121599692031733	0.0426608218552872	0.0129098682727316	0.0126887300808735	0.1264623270857192
E550_421	1.8540534493779868	0.0627621789521807	2.745745463700664	0.0169805270867944	4.952396450113097e-06	2.767590062818243	0.0053340503591201	2.26721789679154	0.0108148026448813	1.6486636699277952	2.141219242196092	0.0043432446918486	0.0072993363264816	0.0040078188871658	0.0119825974625607	0.8229748562889351	2.129310710813276	2.1511910239628342
E551_765	0.2030517109686044	0.0060672085068082	0.0004923665841586	1.4803001072745212	0.0399391144652845	0.2462952418859346	0.0141269447404162	0.0656386197475868	0.1037499433290229	0.0148718237685987	0.0216849972719745	0.0205435118022975	0.0013102116254993	0.051863557365071	0.2808838514219014	0.0028151401844443	5.428736335845593e-05	0.0112778206080838
E552_612	0.025433538941828	0.0007012262575266	0.0150616142173396	1.8432402331771585	0.030004440449901	0.0048497450168718	0.1623121586114901	0.0004852805740019	0.0191269726840316	0.0160708975210558	0.0107276739767018	0.0031217690424186	0.001125385997815	0.0193559318672653	0.0071499342531043	0.1152286540836579	0.0078549595527484	0.0018643863016144
E553_338	0.990093857250609	0.0001307114428005	2.267058546284405	0.0219702086579595	0.0068318741190697	1.942064555598026	0.0050841764102532	2.126540601724278	0.0033221310666574	1.786469314287011	1.6575018443765344	1.976055485844172	0.0168339051036328	0.0061742730423494	0.0236008120116676	1.4789224935326943	1.989718025238418	1.6578671282350852
E554_247	2.215215097125079	0.0020881728143521	2.2669962442642	0.004945123682836	0.0311438787789044	1.8944699476769928	0.0311555058017876	2.1197705590447464	0.6182700354006346	0.0979444564720397	1.304675135071511	1.8762767072438065	0.0020854288372025	1.648004870441894	0.0292052042600683	2.072651801630468	1.7652901587082592	1.687556562730204
E555_577	0.0031426551735188	0.1113858569069618	0.0552705905762773	1.6480600147390636	0.0183811375930981	0.0028647358874699	0.0080927976473713	0.0017862161045473	0.0008644868265988	0.0227593273114538	0.000468276745917	0.0211970927285355	0.0022707465197334	0.0074437948838236	0.0005243916789062	0.0079824620731566	0.019849909131889	0.0018358673059297
E556_36	1.228122422639417	0.0474464071502276	1.032865312477058	0.3519212564439127	1.0613096115523062	1.1988627582833171	0.546075567278968	1.2439612225623264	1.2535916430163152	1.0895654364999077	0.4001033467698955	2.0439025190430136	0.7995187412936491	1.200018786301278	1.0051231832294714	1.2181918732245955	0.960891365368531	1.4344841859637836
E557_694	0.0836805522501325	0.011772334638111	0.0009003746943657	2.004019672257464	0.0097514414426855	0.1145292494149824	0.0422984121155814	0.0293378127273957	0.0499077465787484	0.1351998122825011	0.016040098694682	0.1095297929636323	0.0316693113560144	0.0329186286470563	0.0568335449948529	0.0349725235800347	0.0018909041891465	0.2226055363835717
E558_684	0.0344788794930853	0.0360786783797085	0.0044872104326742	2.3211655917147365	0.0292557932930437	0.0263753873906684	0.0162116938337965	0.0440025321036145	0.019834989713506	0.0019396337167811	0.0137919574247223	0.0749308824615288	0.0414089704834174	0.027277457742421	0.0194904500241452	0.0049102046479662	0.0038804828370387	0.0386069234852323
