	TCR	RAS	TPL2	S1P	PDGF	A20	TRADD	Fas	Cytoskeleton_signaling	P2	IAP	GZMB	LCK	SMAD	BID	SOCS	NFKB	P27	ZAP70	GPCR	IL2	IL2RAT	Stimuli	IL15	PI3K	BclxL	TBET	Stimuli2	IL2RBT	MCL1	GAP	RANTES	Caspase	JAK	CTLA4	FLIP	ERK	IL2RA	SPHK1	Ceramide	IFNGT	Apoptosis	NFAT	IL2RB	Proliferation	TNF	MEK	CREB	STAT3	GRB2	IFNG	DISC	TAX	sFas	CD45	PLCG1	FasT	FYN	IFN	FasL	PDGFR
E10_706	0.0877544687959413	0.0001762959613212	0.0036755827230584	0.0057052612547417	1.8916047701854792	0.0043108005273803	0.0144387289861957	0.0105186008616012	0.0158141190627293	0.0265885964185768	0.0962791079487612	0.0196534444990789	0.0920828734097969	0.0324232258361934	0.0126488331569186	0.00047939579405	0.009231468366549	0.0426495232115777	0.0075261669048067	0.0955610227490586	0.0027091424852701	0.0227557182219651	0.0663929143915989	1.8944778542388552	0.030774396943574	0.0054229929677168	9.179609125309438e-06	0.0148758634648619	0.0092655083638694	0.0318104539768025	0.0221500867730161	0.0763872055382727	0.0026988796228729	0.0209656523133504	0.0052902451495167	0.0005026655796635	0.0354714536766728	0.0385462437928247	0.0314255995628498	0.1442786373722346	0.0001796198797557	2.2517154541282807	0.0336050478216577	0.006567713680684	0.0045658913232722	0.0145311617172545	0.0062836250329063	0.0291273227521669	0.0316293447746958	0.0217445981917398	0.0139422143845325	0.0095010129531425	0.0007283528637907	0.0119725181820409	1.5332736250325585	0.0125904265518797	0.0425938286930607	0.0051698388340892	0.0373886572801321	0.0602328712199845	0.0161621827402329
E11_690	0.0121382918737857	0.0187185285676673	0.0046108621787806	0.01018540840269	0.0313572603047145	0.013981619905597	0.0215713011670953	0.042760252674884	0.0102244907325202	0.0135093900520041	0.013328930014129	0.005806998955984	0.0015313431248435	0.0009285388251283	0.0008803408447541	0.0203511200083504	0.0033275316855493	0.005380014156405	0.0033552911670801	0.0002236912736195	0.0029089993672116	0.0210096502935115	0.0025443606214094	0.0070866356655395	0.0445350342474234	0.0356281134097979	0.0057219280719296	2.2395614269181863	0.0081339496527382	0.0189193150328244	0.0001128152456632	0.0247250290918418	0.0011959688363177	0.0017399074571681	0.0074692803516982	0.0198579449790484	0.0246923729275932	0.0215007640650468	0.0015481147859427	0.0005855687759146	0.0019777481479065	2.1333535975526026	0.0003460121283935	0.0080869932501639	0.0503611464308766	0.0256484228915694	0.0002354893563971	0.0025714808546385	0.0043896927378886	0.0312595233703122	0.08281180374945	0.065340808963097	0.000113503110606	0.0479854023331028	0.0126012461620349	0.0021083459710845	0.0015430629987408	0.0045717888930135	0.0174066471652694	0.0071150144550702	0.00999751939391
E12_209	0.0043361870883568	0.0038995848184141	0.0499158772925856	0.0016218773030919	0.1058437076352865	0.0115779486862087	0.0042437881279031	0.0288391162259685	0.0065674813842821	0.0137278659306806	0.0077864516125759	0.0013606612487996	0.0026649595903354	0.0475060306477716	0.0062590053835933	0.001699254543302	0.0026317193502254	0.0192270818941867	0.0006574166257133	0.0431788237783894	0.0092382295877644	0.0107599742376771	0.936379887271918	2.5830159363659724	0.0011597291343697	0.0273810428513084	0.0680747378444946	0.0006005183198006	0.0600043865894051	0.0041497175220425	0.0054818859358694	0.0680861003028568	0.0029113300987392	0.0210320376722841	0.0182970479576466	0.0066979327489381	0.0001552608145437	0.069760195813848	0.0406731213305666	0.0113039373931198	0.008479202574009	2.0690448389267755	0.0046446590769668	0.0021942313849992	0.0503760271425284	0.0015997169374814	0.0289303792086087	0.003297211437974	0.0043319567439036	0.0481104693619958	0.0005088436707392	0.0140864524436219	0.0004770097839296	0.0200937827341686	0.0265209854680139	0.0084857461269064	0.0327973665540991	0.0056157369116071	1.997469758563144	0.0231916035666972	0.0255727459089744
E13_440	0.0076168175125371	0.0138054858566228	0.0217073499547539	0.0472006994942951	0.0144755767412159	0.0097619291065609	0.0171883356859169	0.00144936873035	0.0041866316698901	0.0189669785225666	0.0087624315717548	0.0235196647987426	0.0133008533936373	0.0060335430476169	0.0917176255042428	0.0168909554224883	0.0039837504808916	0.0276651229122344	0.014805545103824	0.0159430399968543	0.0030716443475068	0.0035303298532228	0.0156450398397126	0.1085036435362045	0.0102159506329829	0.0004434401339632	0.0804236523602321	2.6123256064851432	0.0076321659969773	0.0304246669040069	0.0445853793296747	0.0009842971030769	0.0079452113808646	0.0549170574117399	0.0064518772000482	0.0028252404985488	0.0018948179490226	0.0109649580963883	0.0050910391186679	0.0419112634962357	0.0051055730619306	2.8238866555772284	0.0036793395937435	0.008629826651921	0.0475534779169943	0.0089470876497513	0.005731424973759	0.0024036451028729	0.0112947135509438	0.0045164841552575	0.0887651945013346	0.0022352853595441	1.7544788353495575	0.0122368884255364	0.0846032248156675	0.0120868327972094	0.0687919387723567	0.0197747755128499	0.0040948535627628	0.0007575080439963	0.1093022824672007
E14_550	0.0178655570907234	0.0053211883254776	0.0052278001676152	0.0151384393829906	1.9182657253144253	0.0123667945745523	0.0073700716508371	0.0281734931502891	0.0029780532987195	0.0015688314004336	0.0055447950769914	0.0173413928851136	0.0169366047352582	0.0011210130601282	0.0402541155844271	0.0043088135598834	0.000531510849046	0.0148048806984195	0.0016853891471193	1.3485825240117056e-05	0.0031294836240769	0.0236165378879861	0.1153992120933555	0.0275081897200039	3.544868696294171e-05	0.0012260565192847	0.0029099232138057	0.0327489429037007	0.0158851612720278	0.0103381749777486	0.0002749611223993	0.0132540282498198	0.0004143254232615	0.0017938257168653	0.0065802971747252	0.0522909480590618	0.0060126134357265	0.1704679972809167	0.0246305119326807	0.0407015591762277	0.0060899414388087	2.025073403691682	0.0105554842664045	0.0050076448361834	0.0131652112029547	0.0195451700886018	0.0383107526509545	0.0007481137042006	9.845271022741093e-05	0.0180046283777655	0.0366867151064902	0.0085915208973566	0.0095100055886642	0.0059216883290715	0.0003773658988994	0.0081493517539921	0.006004337117334	0.005972276739315	0.0212702646956027	0.0018342469096923	0.000702277649114
E15_591	0.0066160692799661	0.0009584339203787	0.0190926963890628	0.0298620918272851	2.3330022701232704	0.0249262257471669	0.0181697395603221	0.0375714751676693	0.0018573532712155	0.1003226485084627	0.0027443568459663	0.1855633821815043	0.0143900739321641	0.0126895211190666	0.0398405009177757	0.0021254458721679	0.0186389170494249	0.0022346843303402	0.0050377085422413	0.0124632065414972	0.0031085390440853	0.0171138349628235	0.0327610510174882	3.000186746631351	0.0977227728989173	0.0023803387558236	0.0033477642222828	0.0001162128084772	0.0940895510592848	0.0441353267670029	0.0114168486804601	0.0515164935879135	0.01354356155125	0.0001133059017242	0.1025678234678973	0.0105671333328486	0.0111804106717125	0.0411924073025644	0.01999512485776	0.0550254837230287	0.0325891930481218	2.2942156097847497	0.0006447505420313	0.0764726109807748	0.0011882213253449	0.0533117166528844	0.021874388600753	0.0088684172744112	0.0376257192878677	0.0048835628811179	0.0138040081538888	0.0016324791355174	1.8708384689341844	0.0510414358068589	0.0107270451572493	0.0058588861897936	0.0422397450083611	0.0001357126875212	2.097345887167278	0.0035239456938225	0.004072422783343
E16_405	0.012723215141454	0.0180065551626333	1.1595087454756532	0.7552272209101484	2.1306732866581943	1.5803120337041376	0.002142313003651	0.0381304705458675	0.0040063388218502	0.004254500737052	0.0128896713213894	0.935972681391033	0.0075549691738661	1.6714325896794369	1.149434243196784	0.2933217077666603	1.1181631452570415	0.4694074427515529	0.0036379490985656	0.97084819334826	0.0178080946391414	7.83470855365031e-05	0.0243220134435205	0.000149496266871	1.195832337942518	0.005396550710461	1.1589102847935568	0.0392900110012777	0.8125936091902662	0.0279106331664969	1.0742505527947797	0.9183359297780236	1.09640545430887	1.160161083240876	0.0032021766102478	1.3835388153182433	0.3137756116008096	0.0033492936284932	1.1423651233908558	0.008085074921415	1.048439963362091	1.9826631031981548	1.2020982918166327	0.002205843164023	0.0004838991246131	1.466179939197633	0.0663709953426145	0.0135531305579172	0.350343265525717	0.0582016189629617	0.0376458839583026	0.0015593765909545	1.6893265132968764	1.1719012110523457	0.0063198157767633	0.8309480620796785	1.2672339607025156	0.0107516724929239	0.0272761692000885	1.2738450224988769	1.1523059725789042
E17_79	0.0280245944631572	0.0172964775626004	0.0652475949010571	0.0136343311231702	1.8459256999628275	0.0123426247701203	0.0053377490012993	0.0007682879878669	0.056928719600709	0.047509248980491	0.1091632085321958	0.0133420125611933	0.2350825373592679	0.0099338749813175	0.0541432157213157	0.0537673747561617	0.0021192412794653	0.0281555810160787	0.016953552945446	0.0057295490696121	0.0141150467223632	0.0007662591599559	0.2042936822615646	0.0063482065763043	0.0210455760186069	0.0652184371419601	0.0299814957367548	0.0015075561914727	0.0396717249524072	0.0072146230811159	0.0477147765914003	0.000184471214506	0.0067937738148541	0.0005744005979512	0.0009255607136004	0.0016563783071052	0.0297094902700703	0.0057346176458042	0.0161924845055117	0.0361038728267141	0.1519296015578239	1.90554799311784	0.0062179505953624	0.0130500447901877	0.0054330088460905	0.0452566637295697	0.0028980300249515	0.00097714971244	0.0173749490570283	0.0086507501300886	0.0570742746589373	0.0861461732587529	0.978619858985789	0.0055418277159813	1.6688042228477489	0.0598411237860361	0.0301741856796294	0.0031146626326144	0.1478313427427577	0.0020509596501562	0.1342016901030592
E18_762	0.0167437662569251	0.0102280328521185	0.0055743516528623	0.0206551185001387	2.015591560771315	0.0224640259352884	0.0051618565903827	0.0003125789723749	0.0003826449111122	0.0048001807962457	0.0245594837513067	0.0146291569705935	0.0210247191913372	0.0018569510891819	0.0249185132495605	0.0115913916149869	0.0296272363729149	0.0604511426813539	0.0060609069822861	0.0617293744604655	0.0154951507023856	0.0342016844299788	0.0031159436109031	1.98507590168304	0.0197554152696535	0.0074193706829355	0.0012355725364272	0.082028795306762	0.0294672470001161	0.0225571196037716	0.0958378663546519	0.0071333788619715	0.0046898638019718	0.0042013851443146	0.0018343947154412	0.0099495397108716	0.002871962758214	0.0009229723875447	0.0028501989516144	0.0068328379635928	0.0008035578977435	1.7559871528896074	0.0334808155051031	0.009313674590025	0.0172959743535505	0.0056506589783183	0.0096993524658646	0.0005842580211712	0.0036010994009162	0.0027027624542798	0.0156215723802726	0.018261122043856	0.0335816655917357	0.0105190556789527	0.0144266049306898	0.0211305270608786	0.0059902440568807	0.0660853201117046	1.5642013005639688	0.0421935466688151	0.0007396914501505
E19_556	0.0074625176422499	0.011017653314613	0.0198988591781022	0.0056239651378642	1.802328745416008	0.0747763413413442	0.0017299590189747	0.0003543374556122	0.0042096916505978	0.024313818930684	0.0097472637105197	0.0273218356628567	0.0008209081270867	0.0080253793621182	0.0189879405703297	0.0072964319320449	0.0393782225833307	0.0075891273325823	0.0181392374938563	0.0266744950418836	0.0080278571457735	0.0142508573450502	0.0086459528889612	1.595870563009563	0.0240258265069899	0.0136210317366548	0.0240673821364071	1.7451983574055565	0.000114715050315	0.0363941576430523	0.0014723136947304	0.000978559542478	0.0258990613264298	0.0048400896911758	0.0012352788918644	0.0005488593770385	0.1055152245884656	0.0016704440634566	0.0045292304599407	0.0287033591725456	0.034048602221693	2.1718147518411333	0.0036509625188362	0.0002952356802913	0.0053177577125382	0.0488997892790517	0.0024222340032623	0.0039002477056653	0.0242292251868644	0.0095701913523679	0.0047234971598181	0.0076987796936928	0.0115776847302362	0.0011922468655144	0.000951012314178	0.0266278848337564	0.0002687344566263	0.0046163374236926	0.0233649698944703	0.0239229765559354	0.0598001227137754
