	pNFKB	CYCD	RAS	BAX	pIKB	XIAP	DNAdam	Fas	Cas9	MAPK	PTEN	cJun	BID	IL6	GROWTH	AKT	pRB	STRESS	PIP3	MITO	CIAP	NIK	TRAF3	JAK2	p53	p21	CDK6	Apo	CDK4	ATM	IKK	Bclxl	PI3K	Prot	TNFA	BCL2	MEKK2	MKK4	FLIP	ERK	Cas3	MEKK	Cytc	BAD	DNAPK	gp130	JNK	MYC	MDM	CYCE	TNFAR	X	STAT3	JAK1	Smac	Cl_PARP	RAF	SHP1	p27	CDK2	pSTAT3	Bort	Cas8	FasL	MEK1	RIP	RAC
E246_327	0.0022569942892281	2.048551565695525	1.834118850698765	1.7728712700151137	0.0151104769417411	0.0043290713660981	2.0361771550710106	1.91849300564686	2.016550043311262	1.8786918297131987	0.1183560182150975	0.0360495916019779	2.031426066863072	0.7356266951658563	2.3097677421983653	0.0047654275545416	1.9471297144859072	1.8171182543728872	0.011351211907298	2.5949041051664383	2.0011791962797307	2.4223757476196024	0.0255284289408082	0.6091138808634523	1.1388751512868045	0.0223079311344915	2.007688330360022	0.6707483224614639	2.464564971013028	1.888028196612816	0.0050426555672066	0.017420258271649	2.176148098054721	1.605450035595284	0.0022094157597732	0.0130294753000286	1.846960376641846	1.8068085817823785	0.522445559166715	2.1409828737941687	2.423688837312417	1.607278023157834	1.5856706707708024	1.846117182057368	2.012032601520585	0.0229342099978816	0.0164711196556398	1.8595250386109288	0.1616629232129249	1.4154531630035383	1.749825059611697	0.0220097352070626	0.0033464132218114	2.0350857629597483	2.3560073044227967	2.1084287464063305	2.22947880985958	1.1230882261308592	0.0046512801216692	2.249874605881524	0.0430169142926058	0.0217998572218483	0.0183908764954215	1.9159753447792829	1.8107609881148328	0.0170456656471493	1.861938319159848
E247_746	0.0119207348314085	2.3396607995458685	1.7431855608846776	2.0274169828062183	0.0020043547700102	0.0122274031881635	2.079615548508736	1.8770854849496128	1.969335042017513	1.97024633350766	2.073236196341101	2.069244860866981	1.985670229218786	0.0051492840500091	2.3838998708482784	0.0681573650706165	2.066026438193031	2.4022793245226115	0.0103206476519871	1.9400311654753364	0.0601977919720352	0.0348207377123188	1.3121465077525667	0.0237583527337984	1.5292901812489743	0.0610681954117798	1.6307523141400333	1.9760389144526465	1.7988622275328496	1.6229872521721362	0.0698552426878014	0.0112059246999187	0.0197777750615069	0.0103978102640175	1.654104372619977	0.0034413086919655	1.721380046607184	2.501996289334039	0.04105662466564	2.0867010982104146	1.503684891100415	2.4383955089636418	1.818197171011089	1.7178410379324138	2.285284383162048	0.0494334863927036	1.511830361262968	1.878730418006597	0.0111974544605552	2.076953199440285	0.0012800151804828	0.0093517272011475	0.0100693919132628	0.0391283390653755	1.4993671518237708	2.248657929277466	1.7253391501832216	2.22534570563547	0.0074681491341062	1.9429785034032503	0.0719544578304848	2.035662551362167	2.183828565907904	2.0771950492371465	2.7183772294975506	1.8415565159708989	1.842631518128606
E248_415	0.0178807490047513	1.6944441733039417	1.3168995653088285	1.762718040336681	0.0197894364649174	0.0007371322067347	2.241701945758513	1.6423024572860891	1.066761355929679	2.698159007759828	0.7903235482997466	0.0470754211872357	1.5622729993973	0.009275232622153	1.6889543353961178	0.0044141774827151	1.963280181042239	1.865855855807904	4.910532996513575e-06	1.6073044331190458	0.0038031902413497	0.0418139250590225	2.1338023107514905	0.0065163295026715	2.2523016412148884	0.1360737560553397	1.8030030828314585	1.641242921907537	2.4090681042673308	2.044928193349055	0.0776015126958798	0.0025164697824368	0.009755146253931	2.521571971172856	1.9496548467892687	0.0012062764635396	0.0077437916480956	0.0267797412996709	0.0159465533528968	2.2444985192535354	1.5053808039847094	1.5910633530489082	1.7264679762810449	2.06803945092602	1.942478516177114	0.0043312060995842	0.0022594889594203	2.174035840415556	0.0007616848991906	1.824070838533816	0.0081159641720587	0.005347048626383	0.0167028720984673	0.01039481216072	2.751287794686604	1.9804388140975613	1.6473126750806228	1.3477588295614924	0.0085867493148056	1.97069253374771	0.0084005778179774	0.0014191438845629	1.935104152403296	1.909112028322809	2.091737854211106	0.0023067639493405	1.6383403398169836
E249_131	1.409778663296191	2.0909435764266178	1.4257526504428222	1.6619837418561834	1.2985141957900834	1.2082915935747645	1.3196385381709943	1.976487195776378	0.026699561677748	1.792122355181359	0.0271532407501444	0.1059130300833178	1.589161183847689	1.0289292903615088	2.216991560409095	0.0005203918859884	2.1417304712581937	1.620565137995793	0.0019828988871906	0.0873578738459518	0.0093732569995874	0.3265543795885625	1.7658390526927985	0.0034902744692104	0.3296028445955694	0.0260650417529141	1.8385595720310013	0.2256694632410286	2.1501931413240327	1.489919031124627	1.0020640031830792	0.1589405479018203	0.8402799660200684	0.0110021321242845	0.0247356583161567	0.1983772269029602	0.1029935870303739	0.3616343119896533	1.3596494887193946	1.9789469602295715	0.0200652295785557	1.685383327223951	0.0054130366015343	1.5575276766010022	0.3024001614348909	1.2484095175909968	1.2585573087508983	1.590357495416739	0.0144978498102685	2.1241727659494103	0.0104333088592188	0.0030722719134165	1.7069638785940895	0.5551646515953134	0.0243288766702508	0.3618373372101388	1.3777642994182728	1.770660320087151	0.0168887448216279	2.4968716925795333	0.0036029013878878	1.8928565702570928	0.0576642810943928	2.3742930916674174	1.7075018881189112	1.9329889474780373	1.108321226055408
E250_659	2.745571225268077	2.694122243903465	1.961094904412916	1.694309668192684	1.923407815233419	0.0183959040082937	1.511301665389812	2.269396345593352	1.6846435665907715	2.874549525829574	2.018628019617022	2.564793850503816	2.2580797390655647	1.8486010880088093	1.93322913396335	9.317400578554708e-06	1.621826916500306	1.7684416099508629	0.0009359369484692	2.22960560569363	2.447613013663454	2.315301286714696	0.0041771465665089	0.0019164826727376	1.7268432082707126	0.0583705458486155	1.6495148807729447	1.7557565603326857	1.7428985673391062	1.1889658399150185	2.2265394964783214	0.011676097902692	0.0321505751301058	0.0207112600592724	0.014964509826183	0.1044929068969429	2.006780802826818	2.2177160726223297	2.380254576877518	1.9355537366173328	2.180180839942249	2.0030819068507224	2.238504493388886	2.300802230005407	1.995874160119386	0.0026553377248545	2.369042305023558	2.0704949198848754	0.0111250944617331	1.4809949887476628	1.7258704425393696	0.0105057990515307	5.847387486293675e-07	0.0299360704207018	1.8437221572628169	2.1749479867599906	2.219723006820443	2.7200154496038973	0.03422784820161	1.7432113297104197	0.0193044152419744	2.4438190138143643	0.0116727397116306	2.087421995976917	2.3440160822029155	1.6259633288250992	2.1714775354196405
E251_150	1.1576375377221255	2.393076903883869	2.147361254768028	2.284122889245668	1.1953595198743234	0.0456307560405964	1.7723302436517672	1.572605730499076	1.8565012486144976	2.0918753951705016	1.868931143138537	1.753941396065812	3.122923480595438	0.9639539659653664	1.2402291874119675	0.0013309891068766	2.071690971111818	1.8226823459367565	0.0133926017415979	1.6962475257773044	1.9665422114653497	0.015679406103414	0.1258238557285068	1.4276231877269183	1.6227727804225718	0.0281257161410856	2.627213634217177	0.0048276755611524	2.1023421211670628	1.392442170542695	0.0071515099253302	0.1075211811329096	1.607495672235155	0.0159364646763595	0.016021406364076	0.0004569655426719	1.9572163060753325	2.974905380991609	0.5451556254004982	1.1284289832313794	0.0412298074286206	1.8187607567020927	1.9488640057446005	2.004838188002523	1.8621832757819416	2.032672801282542	2.0082057158278475	1.9284679007002823	0.0506095840131727	1.6003430668685208	1.5867396283129416	0.0028506623518617	1.997995874374632	1.4986795730891556	2.06123257521532	0.0608750814058561	1.5408425097628788	0.0317906212285866	0.0074403787761822	2.2552141802948165	0.0049946919959161	1.984454835489732	0.0390096247526826	2.071586129990824	2.0909099038994223	2.101680214079905	1.6071193225176612
E252_437	0.0109582391120622	2.025623066985631	1.9181869055213083	2.489385212126725	0.0015720208193166	0.0400720003344781	2.2046760986523126	2.692216332876568	0.3826925665355795	2.592800530116759	1.8298588304154084	1.5483467135675446	2.4359324194960186	0.0014055869511014	2.2671890179555185	0.0021601157068516	1.875421973189284	1.7537702998003577	0.002482514382557	1.7113592617704665	0.0016000842933837	0.0198987884332326	1.771763649123398	0.0749198063822932	1.6556170918974962	0.0466411195998554	2.006374085692304	0.01997672264666	1.8414058711418668	1.8231128433453792	0.039338024927351	0.0024886131645602	0.0028762213829198	0.0057611794036659	0.006810583969805	0.0020935133427486	1.9791275202553007	1.7962262388302144	0.0135382551884533	1.8929268519023883	1.406584109997142	2.0120067669989883	1.5533852607196097	2.214463604886307	1.7918658623981565	1.4926701888213314	2.076792479502976	1.94969283976796	0.0133522087649424	2.2929172682250325	0.0015553894271135	0.024953591994474	1.4671686447597687	0.0005173377572909	1.4405489843634225	0.1235659423736637	1.9148647446171567	2.322182473411444	0.0283094839077516	2.594393051285791	0.004109030649685	1.7942432054081814	2.6326972276181624	1.2639336216062098	1.828090313577556	2.2236000153929774	1.4916816205686685
E253_201	0.020488318641915	2.0068694978333745	0.0138227002918704	2.1202909769786307	1.3763595187574946	0.0316329500016521	0.2959344052176995	1.881986428098069	0.05916978432833	1.9258845312188628	2.0760880567726403	0.0463314219779558	2.4966594032054923	0.0167411746819001	1.462120704573198	0.0271744511339118	1.873902986818822	1.96152400400912	0.0078137228718928	1.42268382153234	2.021389431767133	2.0935139253813624	0.0337159971177268	0.0060310615730228	1.922392764421256	0.0521903654270144	1.3274248666600834	0.0104993063871558	1.687343051096503	1.7881038088018204	2.321724712486822	0.0792469509690151	0.0296321509943682	1.869420358216112	1.3536548547554037	0.0545976315734666	1.3251803698808893	2.185773782886797	0.009367120475674	2.0708960274243147	0.0113333277912861	2.0105542688371942	1.73242109985255	2.479801493152705	1.686478434982396	2.183036128708188	0.0119131263493058	2.4899572500041365	0.41237588232818	1.0552016901871113	1.7145864715195631	0.0143813039172291	1.8967848439881028	0.0242864162190791	2.2333169763245	0.0252135701517378	0.0399278249121174	0.0154040743061871	0.0128013235063403	0.6793983987008315	0.0045920206332486	0.0212504162907027	1.3583394158475333	1.682164863915962	1.3473455927275657	1.6361293346505128	0.0964576587397335
E254_232	2.183449576172624	2.079026154467328	2.054536153842648	2.509440622822907	1.8839768869380444	0.0268447088909912	1.7447986125662198	2.164734599439816	0.0006127700132757	2.3017745207998903	2.375171213137731	1.5601759437550478	2.676788525364345	2.436695796476074	1.595648016050408	0.0184738793188222	1.9649931219644128	1.838692803359342	0.0168720492952597	1.355832316416498	1.8188201891933928	2.355632468065273	0.0011695072215978	0.0008165259376383	1.585034716694837	0.0015230596227983	2.777248963438702	0.0347774878736531	1.7764815741295117	2.2972588843158834	2.3824383247337675	0.0025995038407052	1.8929781020577168	0.0012784453173629	0.047018409180713	0.0505480506559511	2.5915416986437867	1.884161310825648	1.6758517713266532	2.17399369098393	0.0059284602262718	2.7336304270919305	0.0058944777513519	2.20942864623566	1.78388524734521	2.324801420225049	1.970238522416027	1.703255208991066	0.0222672824275323	1.214499634695785	2.030799190702143	0.0381581853326803	1.7629244466712757	2.072536276773869	0.0225808121052462	0.016751478012476	2.099339267765328	1.7726501369474523	0.0936618198154074	2.331773363356372	0.0208474034710399	2.35240882281441	0.0212672663316787	2.3646616127778075	1.737496324052317	2.5016057538232688	1.5391253031623089
E255_561	0.0025832767971629	0.0048591738091701	0.0010241860612425	1.9832261503428588	0.0032047767386755	0.0011386857497612	2.2717421662757973	2.2218964336863567	1.841020477807576	0.0169212456413904	2.2841888700694524	0.0085118707222177	2.0802514868486486	0.0038620261331396	0.0300151210824235	0.0197421151985851	0.0012259694244514	2.1030571849305897	0.0288042625489955	1.722687667791765	0.0358665144933937	0.0239880108228901	1.7772730295639323	0.0060728271479905	1.573650339948447	2.0922579090690667	0.0043489844653864	1.6868779541525325	0.0241186355117492	1.5280669022210485	0.0015889783582013	0.0045134711174137	0.0001676750605731	1.9792496516387856	0.0321251026669461	0.007765835475808	1.9925809280515865	2.1356952227586783	0.0493363737598309	0.0012764650937921	2.066014695333969	0.0193205008157733	2.2646407515862794	2.3828341670005497	1.6191913158367497	0.0143056737259763	0.0551669513920062	0.00833808530708	0.0476086866811181	0.168431218672559	0.0056396615807266	0.0044853993465507	0.0070728228836606	0.1084187663742328	2.0942946571338537	2.56649720709884	0.0365430106182663	0.1220548778473147	2.0821971957149468	0.0998078766853504	0.0614043781678056	0.0983262151831888	1.9786206829530448	1.849237786126409	0.0132535908322184	0.005866329687828	1.6187171740776962
E256_216	0.0031021423167322	2.102876786898332	2.41960942494754	2.9083353552747	0.0377534648948266	0.0121199048172866	2.2219351753468173	1.6092041791098313	2.3791261087002824	1.6192395826382069	1.4922671070418652	0.0335931667682031	2.002174242011696	0.0040184436185852	0.444593433136692	0.011271031998389	0.2063521876161032	1.39535454982703	0.0372710865577478	1.6014862063276134	0.0338533359662037	0.0072865327825989	1.5897657950100892	0.0327363483123797	1.655113717080293	0.0125532068650455	2.0835650685382925	0.0010346661985423	1.81651735223082	2.062106477272488	0.0123076220170262	0.0083876877142926	0.0161729544677274	2.314396835731782	1.6189476966377063	0.0064067298876014	1.6653569074284622	2.054098382734628	0.0030220451299432	2.0238986898588074	2.134286540213618	2.0992259003862674	2.239603103687084	2.1888857428140365	1.2878807085375774	2.0849318163976185	0.0015376994371678	1.6794303441456844	0.3178627821899136	1.5715160833181343	0.0109950294022664	0.0063923803732724	2.332543046657677	0.0134668441401973	1.847109503429688	0.0359759160149362	1.694994661971342	1.826543528524232	0.0300778650756243	0.984043628493713	0.0340864101495261	0.0013838570465943	2.470392780682281	1.860992786921398	1.855113915290594	0.0084093207254711	1.9497547491103613
E257_388	2.1667854253181207	2.5814486670621606	2.091015517333373	2.060573010620037	1.9997472216397445	0.0311076312655015	2.115268150073359	2.3305990527398093	1.7709057082408275	2.489191438838504	2.1434131464907	0.0043483589743412	2.0994626825810263	2.1031893124495555	2.3052168709014014	0.0033151641082179	2.7051728402461293	1.69186282571843	0.0086107485428733	1.960069808796604	1.7472242551057662	2.179705080488585	0.0334319900702716	0.004725965428162	1.97304484660248	0.0558024843721104	1.7878086132619202	0.013556962246493	1.972242583833964	1.913986202183828	2.1392475200467347	0.0116297263579561	2.1202406865167185	1.9598140804507824	1.676573147865305	0.0055710862607156	1.9060199459103453	1.9645009508651063	1.55433380972111	1.6695141556001285	0.0215835901480003	1.987443688695224	2.032053255294941	2.2729630582436937	1.8980303764219424	1.6328566775604496	0.0511304406505297	1.9543369973993232	0.0368861725147384	1.88699561844514	2.526457524815394	2.195004772940929	2.039549959442392	1.785280250026796	1.4671242679049536	0.1189302489783331	1.9697168927112203	1.7575137144933428	0.127396839846239	1.3091535787819155	0.0063035303408775	0.0097853218915492	0.0505293288840067	1.951242143538334	2.2127653278199	2.086222500513033	2.8531508479310217
