	TH1	RAS	SMASE	S1P	BAX	CYTC	TBID	PGE2	ROS	CASP8	SMAD7	JUN	IAP	EP2	PTEN	COX2	CFLIP	SMAD	SOCS	IL6	MEKK1	AKT	NFKB	TGFR	CASP3	GP130	TNFR	CTL	IKB	CYCLIND1	CERAMIDE	TGFB	IL12	ATM	SOD	TNFA	DC	IKK	CASP9	FAS	BCL2	PI3K	GSK3B	JAK	ERK	TREG	SPHK1	SMAC	ASK1	Apoptosis	JNK	Proliferation	MEK	MDM2	BCATENIN	TH2	STAT3	PP2A	FOS	P21	IFNG	MOMP	APC	MAC	FADD	IL4	IL10	P53	RAF	CCL2
E0_603	0.1185650800437558	1.7700358110640189	1.1386836330128156	2.2162833199938	0.0242620417923987	0.0212615316036318	0.001040265620402	2.140347698232262	0.0857377266582977	0.0189727389274679	2.248160059431631	2.414450247421316	2.0500399814884	0.9331480474531614	7.62551343239065e-05	1.765760156988592	2.2566364547800206	0.012910176082872	1.55179330658909	1.6537532870908314	2.2602046577842607	1.87261962108717	2.060657017083189	0.0086991973064194	0.0275604963570742	1.7624709831311045	0.8053273791863728	0.0407604687504903	0.0045485434404132	2.0940417806767586	0.0026591874383282	0.0122999610871139	0.0090380757417166	0.0048809194691221	2.0526242939280803	0.0134122355853012	0.1527739862099618	1.7901429633124193	0.0051708283841389	0.0269218998508186	1.5929191800018998	1.670814278893953	0.0928345851853945	0.1741970904516426	2.7074872306612447	0.0400914245498218	1.7602104341211424	0.000611653693195	0.0145253164820446	0.0006425877582073	1.8818469043616108	1.829187653617549	2.1919971782160625	0.2297986680308366	2.110368779755813	2.1568407700417884	1.312099176245124	0.0040540486706974	1.9784663648109229	0.2290768561930649	0.003743154645203	0.0054247173117095	0.0083810555168186	0.0328919317191218	1.8559133489810664	1.536077734824692	1.9420073548248693	1.7377093021237278	2.071128924930305	1.7188424692707571
E1_169	0.4794287551965287	1.7923597654830357	2.468538337196537	1.9100666844711989	0.0080640728864053	0.0036275953476742	1.4699021718558996	0.0183480198557179	0.0176444271265552	1.7816584171491088	0.1507125842914151	0.0057236705855279	0.659457603060447	0.0884096689313825	0.941147451900578	0.0006487993216724	0.2900542937927307	0.0060084093603486	1.0056006013410208	1.184126535430402	0.0310389104002911	2.175850689078273	0.3723383530117385	0.0156484524321832	0.144760700408947	2.156245606798723	0.0160960858556666	0.2232291371817155	2.4627247212430667	0.1133692957832877	0.0383803626630726	0.0041955305950196	1.3745906215958592	0.0071541196647145	1.2853165245274234	0.5472213350108655	0.220235556622778	0.6846617771253275	0.1440880362068509	0.0337616357359066	0.1603431010318873	1.4074401521340358	0.5800874688844414	0.0068129637791405	1.9900195004373409	0.0513584487993034	2.455868237449852	0.0407801815659247	0.0172457237762023	0.00815990590129	0.0094155929142117	0.7669724204141709	2.508263588460829	0.0054241835291627	0.0293514824328485	1.260333398746907	0.1064523685969218	0.0106153825228511	2.0775559450971715	0.0662671372429888	0.7143984508045451	0.0105992781076561	2.2893387358464508	0.229035447423853	0.9645794253261728	0.97336009242834	0.1182892447709472	1.4744883070563704	1.8634611124408167	0.4552158852940344
E2_642	0.011311824730587	0.5023336637586755	0.054455900591282	2.010467511200265	0.067185411468448	0.0037210362604701	0.0051279248215624	0.0861412376126433	0.0084666472174819	0.0014025375332456	0.0317515178405895	0.0331973554827709	0.0164828469349803	0.0073120260492697	0.0299018020838378	0.0630559866679657	0.0085362112195546	0.0436314864170977	0.0708494338967062	0.010238753582929	0.0029474416340955	1.6476210380153025	1.0305223282556746	0.0029378536467874	1.8362653714469528	0.0100095631275032	0.023185439093031	0.0134382111672205	0.0295187996171967	1.5146233928249075	0.0200464807644829	1.0704230976019844	0.0012091706061956	0.0127729563143991	0.0138371729607516	0.0138390887612114	0.0041685381692045	1.1751008290985112	0.6954581929269417	0.0023951892936245	0.0132083537813675	1.834288152500132	0.4894294674063201	0.4351610418002419	1.5228515197585888	2.266071847188949	2.346388043952323	0.0446006659113232	0.0019607157558857	0.2250987526887078	0.0051025573381743	1.2501295750555887	1.669665670801994	0.0487080337772547	2.02910616405632	1.7590303443791728	0.9423953821461748	0.0029668983646591	1.7394661822333437	0.0043640403380504	0.0123869349778224	0.0048134959084907	0.0155201641595779	0.0345508140212311	0.02621946752583	2.0954990917692213	2.0913337222425485	0.0232489762652511	1.6842879690403925	0.0002313691737057
E3_796	0.0964367777180841	1.900460386314048	1.7081196670640593	1.861962994968678	0.0620671000717218	0.0257672126219177	0.022524486927631	2.1677692262199484	0.047645118868423	0.0006806079341618	2.021143711222096	2.116538726773169	2.152948476048173	1.978372610277286	0.0531692976512356	1.640908647054858	1.9058408444096124	0.006820445045461	2.1569228539655825	1.9063650328410613	1.4387863704256434	2.2183347325952725	2.390461437238104	0.0069449430165266	0.0064386033765534	1.947691135349883	1.8959401568119751	2.2171303068850228	0.013724417358522	2.228663252855639	0.0309599983870274	0.0216007613149013	1.7089324746138024	0.0044533464931009	2.1109568060745563	2.050405933426731	2.80012476886955	2.3589628572359245	0.0006722288833244	1.7511229650803937	2.24013629063214	1.5250496797856117	0.002184891979249	0.6071327598720218	1.9277320617620368	0.0032062439214279	2.136594039483446	0.0125196477889584	0.0024184678031946	0.0069403573404264	2.485883313808914	2.3783077848136576	2.281342830134987	0.0616490539857033	2.026383530157688	0.0440108008216206	1.8790348767810463	0.0301728120844976	2.091284827366517	0.0057858929901063	1.7589628659521046	0.0161226450429851	1.8378604048002185	2.471607530201975	1.7050707136632193	1.400510520274071	0.0093407693118187	1.295855153303058	1.748967479434381	2.055274606330495
E4_232	0.0059908071685887	0.063553206809178	2.1401934176008	2.2262348591457983	0.0203176951852405	0.0038814657210381	0.0069007252253066	0.0302485745652774	0.0110985202114423	0.164530692464865	0.0253968270611063	0.3634799506388971	0.1331700967039353	0.0455751924304863	1.7709098910970833	0.034236271543552	0.0422740137042995	4.825245860383588e-05	0.1211170454879873	0.0214927106110473	0.0451009571715323	0.2990879564465765	0.2439057289992461	0.0091317139143099	0.013851455504971	0.0055876870219746	0.0274741935695023	0.003000372464317	1.3412354918775338	0.6589680692773828	0.0083019839525571	0.0145143652265749	0.0207203121304712	0.0119181110076227	0.0363266717749457	0.0023801463651795	0.0149385857741916	0.2305944720048122	0.1413482861594178	0.0218419593616164	0.0208009102115121	0.1178194115241563	1.5044635609965498	0.0052288692744972	2.055655864943728	0.0072881130093696	1.871070956165724	0.0010954227178784	0.0157622859343115	0.0013135430345202	0.0186201713132166	0.5365673581175434	1.7933958045672298	0.0312691601140277	1.1757679198085198	0.0063998049773599	0.0030071503194135	0.0037311904152744	1.809306902721848	0.7453918456959644	0.1187681643116314	0.0486957760800095	1.4400541194984668	0.016919217132475	0.3146126100578296	0.0127420478908093	0.0084522251832232	2.1995199879282765	1.5324847334330536	0.006616951862065
E5_121	0.238817660158606	2.318320920630529	1.7969551164600666	1.2624670776961304	0.016780340136275	0.0298591541531331	0.0191424876440205	0.015610973619082	0.0202359441844962	0.0590076146128164	0.4696848908928264	1.926974527951269	0.1408816565333365	0.1213089699219664	0.3694748866056702	0.0145014246415277	0.3461073171383874	0.2308141975121263	0.1291224274377615	1.3786630128673325	0.1351552744928141	0.0207463838244695	0.0825854139715756	0.0204129290490276	0.5887868731587232	2.0731168877271107	0.0227694417805975	2.4361088911277067	2.3799847637994063	1.782182241638517	0.2158134945257892	0.0032896453555513	1.3379591291163462	0.0020549817877683	0.4962839426996303	0.5723496031510779	0.3614430405398237	0.0020072554340725	1.106523301357867	1.5695496130896385	0.595946510963909	1.9990293984443053	0.4364817889552942	0.9733703893229128	1.7821284307808043	0.0049767635595237	1.88301117415458	0.0514518134644374	0.0119213025795125	1.4909683607358852	2.179830887187185	0.1601923233197285	1.728232187531073	0.026949265673406	2.061960267646666	0.0371060510326185	0.0942047853231585	0.0032120651712408	1.822501292252016	0.0527912209694827	2.227579056567053	0.1785712568802778	2.078446503364424	1.4469268759760476	2.3059496219657185	0.4956383290228934	0.0179125989611975	1.8984929480114392	1.7940695949796546	0.4363812151925451
E6_324	0.018378881806453	0.1480824605471265	1.27522887261774	1.3675325111295351	0.0048471140716457	0.0352945976461177	0.0306010242175431	0.0044967689340665	0.0725742101426166	0.1413782356900691	2.124098590126348	0.0071702491203562	1.3077674030338349	0.0007604682112866	0.1767853714491656	0.0038712280191208	1.6635669793209824	0.015712530185792	2.1403364113688697	1.3101441604078563	0.0071808307505319	1.7255841495174995	1.7788552428848723	0.0158172261839188	0.0001681749807448	1.1607257962828852	0.0826155204080063	0.0043184538558308	0.0362971447292399	1.958954743974282	0.1699865803285128	0.0045378255087587	0.1114354832505672	0.0004316605186202	2.11667225669377	0.0488314468398354	0.2766675426613148	2.862802826696956	0.0811620747569042	0.0011551445019834	0.2724720295123209	0.749460899315602	0.0044155916657897	0.19560743990522	1.871862453222069	0.0236210651680378	1.800676693816999	0.0010417855228308	0.0056891038062024	0.0130666225021265	0.0091306859078759	0.0142795943322075	1.6007114857482805	1.5196529742961398	2.0887007969498947	0.0502643497898943	2.7396400177051774	0.011090429358668	1.9289838698745472	1.7338919309677157	0.006859903998748	0.0029897500740504	0.0543350980345992	0.2452838702921473	0.0005951280416472	0.0210617053038417	0.0152284200654222	0.0303060412666041	1.0723223127898995	2.2301276912615053
E7_673	0.0011019923195942	1.8846474032362928	0.0007325961192344	1.6889325939259434	0.0020200560076185	0.048573023264263	0.0094328623073163	8.424404599832627e-05	0.0530635452564525	0.0011770765661968	2.0058121845944688	0.0182819639907564	2.2992486917065387	0.0032874634071453	0.0074423001637073	0.0031883308011018	1.5325213093636787	0.0002947098479721	1.178677855553907	1.796068856197081	0.0568350057620384	1.913068930156357	1.87575118294888	0.0085450423896184	0.0026516902516141	1.8430701472049813	0.0057555470337158	0.0086566464043301	0.0286342281648559	2.2141872020109767	0.0132806772071663	0.16147868539465	0.023044934817117	0.0010868137301988	1.668363182613159	0.0084523352775484	0.0997808807593062	2.2119789136239314	0.0025335474890802	0.023782024000565	1.928507009466292	2.2631656821403774	0.0289626646464415	2.2446385263714976	1.6622023401269002	0.0385255922425628	2.110981793982816	0.0003961336458895	0.0229859714847704	0.0305810744987252	0.0052649343964188	1.473722408108003	1.5833866600793778	0.0001859123993945	1.841715335324092	2.359014246031076	1.9640510424687727	0.0104526692897569	2.137391310643169	0.004021880072218	0.0582623406137793	0.0055673796927483	1.8084136493520595	0.0649092136534899	0.0028994784767524	2.1023067403209788	1.830021505551166	0.0001548598083341	2.474676547128561	2.034581775027136
E8_330	0.6867881590227305	1.6115934176289033	2.2423837495385497	1.8947749586704885	0.003851500799088	0.0946307844208384	1.675795034306903	1.4149273717386706	0.0827977150544953	1.9581388788029148	0.0136701773983905	0.0015544005183643	1.931325446927604	0.1183852481236796	1.6101798239857257	2.1540613147064454	0.0078150625098874	0.0196942590552975	1.6453016919100856	2.382574688146298	2.4525714991902143	0.0030362111591595	0.1357299635973327	0.0376422628984487	0.0935218822739043	1.6980452373991286	2.2836583146037888	1.989547588983372	0.2657335113387519	0.0751437500566457	0.0491306788153218	0.0544593881597153	1.7746384598847371	0.024340568372482	2.011002431342936	1.8000745179829625	1.8687000297595824	1.3986507078176358	0.0085643452914446	2.251161860522928	0.0318115852005641	0.0080153056185737	1.922673715783488	0.3792249515905778	1.8387798922574323	0.0117345836115509	2.224287027464035	0.2487832380610943	0.016217381816783	0.0405164528212979	1.5230771380292996	0.006871318647409	1.8391520103171064	0.0138160888179559	0.0041774713059093	0.0732420865494848	0.4089215054787352	0.0143357478518094	2.4288829067435835	0.0003175998075136	1.6831671203331178	1.8351568467617367	2.368922996986785	1.6701376753962789	1.6898516329579794	2.414003691371829	0.0050871049657866	2.3039607360549765	1.881164885969726	0.0032783430137479
E9_545	0.043232219981586	2.0632417089675887	1.957126703123778	2.285217878917104	0.0035839625198629	0.0739564544521073	0.0948377480536741	2.137574612545581	0.1187369815453781	0.0011736833697251	2.1591541990619056	2.025100538140101	1.7065689013014569	1.8360256116400453	0.0004015139616573	1.9151223073137045	2.6075315066894675	0.01002368494198	0.3522527045980371	2.1070943603558856	1.876820719994741	1.9848527176778168	2.118220911534115	0.0181610644278241	0.0026194133801403	2.267736892191647	0.0311077405563741	0.0182085010202093	0.003188664160095	1.887891590251885	0.0008717198424403	0.0025848126067032	0.0745116000654118	0.02220918700056	1.3801726713959586	0.0002894300133706	0.032401318510225	1.7344456125018304	0.0144435449693126	0.0065864816937706	2.269043754340513	1.6206144380674148	0.0154493309894259	2.3294147817736905	2.307290904986289	0.0350476470607035	2.7544698445380806	0.0083409207429653	0.0011068415131401	0.0005926738921452	1.7969329031052983	1.943058139833707	1.954331236846743	0.0434242503488271	1.3988629630728886	1.759461689244256	1.8871853562770124	0.0124228004682515	2.407356781477711	0.0567718674588423	0.0002720498751756	0.0177891391048305	0.0161168408511128	0.185114066639177	1.6567548584628151	1.8851757094967687	2.092964062251493	1.8076134873011247	1.5656215002956655	1.994655173711267
E10_269	0.9177278793249936	2.2133675708978315	2.146985173180717	2.290539916892384	0.007936942816672	0.0187514555060553	0.0035702646224701	0.2146415770691892	4.284623624394191e-05	0.0099091076712466	1.817971243988437	0.0291911394345784	1.768997235512068	0.0003336934129321	0.0223751398526508	0.0214720526636161	2.241618877369145	0.0091796017422624	2.041200826797425	2.611728269096249	0.0056437052784038	0.0125778736586185	0.3281389230389845	0.0051942699309602	2.020426762039192	1.9949800105983804	0.0086392674219604	0.0097748331544793	1.6448566978082888	0.0224723086433295	0.0148904802557022	0.0127618924838507	1.6891115966771073	0.0372563810141812	2.458365337324264	2.750651602349596	2.1996579593205574	0.0016838377631316	1.4481331307849898	0.0046214581795352	0.0842729664889764	1.778410177936122	2.2716175816938504	1.8834343628896617	2.485327405943959	0.0022725710439604	2.086820258091742	0.0035689413187007	0.0007936418054873	1.6947969474183664	0.0071541965304127	0.0025169636421046	2.3111063288147875	0.1051682664502064	2.476684130523943	1.2675648546730611	2.1000193280952515	0.0419618148561676	3.00027988859211	0.0456990472629252	0.000278276452384	0.0159189372763197	0.0241231819411783	1.8531707001931088	0.020009267129999	2.315158378653924	0.0277291167522597	1.722840497719033	1.997384183490036	2.0475787188145897
