	AMPK	Acetyl_COA	Circ_FA	Pyruvate	Citrate	PDC	Fatty_acids	Malonyl_CoA	Glucose	PDK
E44_192	1.5466188505914589	0.0160951963589573	0.5678198660127849	0.1506782090446016	0.6475424973518231	0.3912145507032865	2.283528546279887	1.681683851045678	1.0012076619278782	2.141435508827303
E45_533	0.7142600336612596	1.5529524493068083	1.3584409992148776	0.9431803600545592	1.0509646063665803	0.0038557816708508	0.2304711513110029	0.0249771139846709	0.7346566292578913	1.773102384174788
E46_432	2.020039761167648	0.769515274482491	0.9435723328434475	0.251842595377339	0.154411339069363	2.384877898803527	2.390581533814647	0.008780539861906	0.7682574846508827	0.0154385039645874
E47_608	2.279056455663298	1.7176118788822856	0.6482858859773063	0.3408379786245857	0.2194813990772991	0.0103941320870472	1.2613838607271477	0.0237920380208085	1.2468663247135676	1.8372730872321936
E48_690	0.4377011919728845	1.1038270170900184	1.077574185901136	0.0790785595685392	1.457514467521146	0.0022299486087484	1.120419749391005	0.1540611899782363	1.5768581565386257	1.6626418984895437
E49_577	1.4935895131651538	0.0571845250643853	0.6060198654656597	0.2297951882212252	0.0077342785260154	0.0050116269828527	1.4579031731062009	0.7022473147677418	0.9854252556866336	2.2966365747060413
E50_461	1.814064291068033	0.002629184938314	1.6142937008261216	1.0304072513794835	0.0043436145427263	1.4127449962525414	0.3132040140606628	0.0058026665922923	0.5681738147143506	0.0272607087475868
E51_585	1.5382161860908703	0.1760654889711228	1.3106931459942266	0.3831557001182026	0.0024793161163468	1.7827787944339273	0.7252910977678075	0.0002964337675725	1.4592595060962483	0.1726447762666105
E52_346	2.859804082962869	0.3323184074535807	1.3302697449699534	0.8562559425248308	0.0790079222683181	0.0544364569420868	0.2831008107974796	0.0005342035682645	0.8252267705432167	0.1931845191932277
E53_489	2.41779274613576	0.1299093788727573	1.3745888769301715	1.0120709134712809	0.0068839229147069	2.1669736037037195	0.2177424553573537	0.050077909061259	1.00869352495637	0.1488793826431089
E54_257	2.1429481719375456	1.1556034821516	0.573111107827619	0.697444288576013	0.1603830220261721	0.007978919987235	0.7217543916713429	0.0293905196512848	0.3849233309274417	1.187551630188675
E55_367	0.0366755703504886	0.0349202198675283	1.2261157959395137	0.7759792558210945	2.104281726334715	0.0087403607930025	1.9726476743668395	1.8210937513363308	0.9756371482454788	2.009447217019436
E56_459	2.445159533459316	0.7777260795253889	1.3904809321918703	0.4214338574113886	0.001023824267409	0.0427798185145205	0.7297907809160517	0.0135761326792959	0.7865272701047474	2.074176933285333
E57_450	0.1360455156586774	1.8909728060967	0.9175130862095404	0.7014859024220224	2.0762292697426603	0.3168631880900451	1.5125111233881037	2.777494506040439	0.4217516962744501	1.6399823334658223
E58_94	1.511733050896288	0.2776265836813804	0.9268935410508822	0.7891127129888771	0.2889609788488692	1.4064130594605633	0.8013337813211017	0.0128688984191428	0.2783362915476794	0.4620845065591255
E59_93	1.9646310810527137	0.413501771629533	0.8374666896472353	0.4605085290905561	0.0383388382367514	1.908295697360061	1.0964604093989976	0.0062643522439111	1.0255473008299991	0.5007477838975795
E60_609	0.1936333049615929	0.1138064000692486	0.9927978849540772	0.313118887527653	1.88219087877318	0.0294355357000708	2.250787598144806	2.185455365059698	0.984350745351012	1.8538332866633456
E61_687	1.5668081104867122	2.25746985289332	1.096593175950716	0.1319886208436296	0.2718651642940244	0.2788535230769587	1.454619229099034	0.0077643226622456	1.4809099143963247	1.7112523778353843
E62_489	0.0250265601382082	1.3637640505470847	0.997571125592868	0.1547887710985078	1.5298989935048075	0.0072199247902852	1.0576541929615375	1.0132489388735364	2.06631409732576	2.041517320054521
E63_685	1.7347550752645475	1.0308899435706225	0.5428398008834496	0.1812586866502633	0.3632500728248973	0.8472207636255238	1.8118851153810007	0.0111669200036982	1.3620196466866616	0.9921328822552092
E64_283	2.6442756427659893	1.6435352161931445	1.2117172710088482	0.5240947937622079	0.0276419495493805	1.3804318515847396	0.7629446572274505	0.0011990781795038	1.2359489121428335	0.958639261153061
E65_205	1.3269515134899297	0.7110308156844813	1.0891765364474153	0.2940786912958049	0.2205642358195877	0.9260527044488768	0.6352703637065118	0.008062208916393	1.0920128040379358	1.161537510997606
E66_133	1.969824797415633	0.8732228851772836	0.5852848999308184	0.5905839082480746	0.0135149759820705	0.4901322574598932	1.019258183493949	0.0684344919780413	0.7998119633670122	1.0757243661079046
E67_722	1.2734774549269623	0.1523834366585174	0.8467535091579257	0.1618222750430445	0.1308539428452459	0.0136866140889733	1.3539218537087252	0.0002650400353895	1.3395402922296038	1.7329960424267206
E68_529	1.366913122725889	1.2458893227040162	1.3751162398990904	0.8497979992371054	0.4915925861648031	0.0286199198872177	0.3923068725877249	0.0049576515213589	0.8966199947538077	1.7649478597238952
E69_503	0.5734817506086003	1.661768156380781	0.5853931752606432	0.4317037429015686	1.2558056848010153	0.0041653197867916	0.9986750109220448	0.0797914123935097	1.262711386445839	1.8598021849521191
E70_191	2.196528093320461	0.9741299463448428	0.6305833907149997	0.0849735477506928	0.0205944520196432	1.4763222993704308	1.2844056347424933	0.0094592739031248	1.3407293722779356	0.8368984901302431
E71_724	1.0532621923508805	0.0077243279658223	0.975201548612418	1.179131172248288	0.0014147250390057	0.0067310938667454	1.6995838795182714	1.2690210597632592	0.3384463988289325	2.0733012740033527
E72_570	0.8616773787932709	0.8525552254150274	0.7502913434588294	0.0883441026017494	0.7255879798075155	0.0522946862706994	1.4938033057553308	0.0766271118674694	1.0603542258601162	1.4450286465547275
E73_509	0.0344791816270054	1.0586097863439392	0.5101185076750214	0.0146153039072414	2.5332832075082785	0.0086142926745094	2.0171717624873824	1.559280541991887	0.8844690305578572	2.1574721109654984
E74_125	1.569535791969668	1.7215129920471253	0.77949510769481	0.3486318873709718	0.2813927745683673	0.0113634105316203	1.455383006855314	0.0323822436717421	0.7605403735166835	1.7265902768563872
E75_89	0.1307123027330783	0.7910183621670763	0.8889937518820074	0.5780555853383178	1.043013031449609	0.233421957084464	1.367151264225404	0.8816355396987747	0.9199588706151912	2.007238755361258
E76_159	0.0618623330163031	0.615255588727318	1.0501263414773931	0.4368152486175291	1.9600112636465687	0.0739146263464237	1.7399014201790235	1.6745474859976026	0.5214500478466112	2.313400367994004
E77_559	1.4257765991718288	1.499212515444096	0.4708499491153031	0.3051568736620555	0.8106440943629851	0.1163047968681403	1.3363100657324918	0.114020859411919	1.0026585190222046	2.191528546190969
E78_532	0.1409966333322875	1.462584128905034	0.5993474627652307	0.2345671726419577	1.884112969439304	0.0061681288742136	1.8343877698705904	1.2712136580681206	1.69971665206473	1.6823079421759304
E79_317	1.9601152480301545	0.2250820007716684	0.793972623278195	1.1224010498538195	0.0077491865881619	1.836109076772792	0.6681481162509884	0.0137233882573688	0.562682784636145	0.002000922277936
E80_688	1.6700871931566457	1.8404080423688696	0.4617041741772331	0.6302080017982794	0.0010120045262703	1.820610839308096	1.912714761478651	0.0463090189143579	0.567380583409517	1.4273042056867449
E81_686	0.0468920191229766	0.1913466090407896	1.574518660936178	1.3655486882186212	1.6203757992761636	0.0119537651147323	1.4036046790898442	1.9547033417664208	1.2583173178757936	1.7061556425438111
E82_109	1.6855100020035592	0.3184018434845281	1.8308762699520111	0.3346622797444975	0.0120961961993743	1.5894712364151842	0.1674276325542003	0.0058180774699427	1.876924487362977	0.5875454601421188
E83_111	1.2913562118153863	0.0637417643431991	0.6204455604213458	0.2962941491482805	0.3990301585227676	0.002171183012035	1.872273293873424	1.3645243242888652	0.7766620602050438	1.586997473261299
E84_718	2.11780045635704	0.1368518704612987	1.4413972910838897	0.1757236972456469	0.0818449156377327	0.0351343200931125	0.7560193151194151	0.0006445979381398	1.6727631804519942	0.3846341128588428
E85_7	0.4900201765778261	0.6877031975141493	0.7608248920507388	0.7768935987857234	0.782893526680462	0.9291882699860784	1.1468859523410992	0.747306825724584	1.166009033674849	1.305887288026304
E86_618	1.001371624767173	0.5937723197382347	0.3506442544759657	0.1477712272499325	1.042974062597568	0.0159561106784765	1.1874238897242877	0.0272303365968102	1.3313658022038948	1.7626051950463444
E87_736	2.2412105851614093	1.969361470650521	0.9048008038380516	0.5826121735120265	0.0285233649536979	2.3755569773662923	1.052921389594322	0.0025270816172649	1.2645375043023144	1.7429385634859105
E88_397	0.6235210370148868	0.0523864566041762	0.5446831975079136	0.0904110607747443	0.9288267235071432	0.0058915013755789	2.1482788333715144	1.4809244711639118	0.7852980021877497	2.3149489538282944
E89_560	1.6912556599117563	0.0066382363422991	0.833087857996409	0.6066546093180785	0.1457651485057402	1.79269621407493	0.7199793728414766	0.0020381425571957	0.803407635659819	0.0098885208619222
E90_24	1.089625163926068	1.0257288104176403	1.2392783694408296	0.8594119642438663	0.9188402935764098	0.5103434169309721	0.4525289187922889	0.02615495645647	1.1387003254901444	1.3497831081933682
E91_774	1.975479636682607	1.2800947853898106	0.6037944317636237	0.0973575412080661	0.0014373896171938	0.0723104592338575	1.599393636615927	0.0088719013813236	1.4884101931321367	1.7959299935650257
E92_644	0.0048730453173531	1.646735093028174	0.4697449294596535	0.4022705195631353	2.264737359901602	0.0237645727299981	1.0378705702293345	1.1484027390151987	1.19492341173493	2.033130739898682
E93_534	2.246088207618254	0.7964108587940397	0.7522007381685892	0.0331388805081404	0.004491755069043	2.175155240520553	1.3015813118587771	0.0014342480421702	1.0986987029062016	0.9049889328386352
E94_170	2.0069473403888054	0.0245488318857495	0.3458317318410874	0.5666855402174023	0.0405230775168616	1.947370471712193	1.6447394062646703	0.0069949774928747	0.7051624425937459	0.1179882420093115
E95_318	2.151365615507839	1.4626518963559134	2.294877962414424	0.3803676049948912	0.0400469476512174	0.3775928820484355	0.7920428312935481	2.2095350797581275e-05	1.2246221570490108	1.628835918375716
E96_759	1.0567448876125476	1.5020498306739691	0.254169877179492	0.1521336819412162	1.2151401955585532	1.060482889359717	1.985313863746634	0.0210267300763334	1.3912441610111508	2.1867420681066023
E97_46	1.7110665451760243	0.0368116139672499	1.1523852000463946	0.2716196074404853	0.4871411108616127	0.209237548050781	0.9633203105539458	0.7060302495584584	1.1463737296841243	0.3714198065045589
E98_353	2.994858546967768	0.1246945076171734	1.100549618127608	0.597925257007802	0.0576134962862906	0.0038275636322407	0.9310292744259476	0.0216228641417084	0.1815246647409841	1.5750483801424928
E99_407	0.136903110843182	1.9987499536485829	1.0547796617185683	0.3842148520453234	1.7090413360177708	0.0885858591590614	1.182187895856452	0.0852295267858562	0.7444760972103015	1.904895505063017
E100_291	0.0426962195501801	1.5918707406288986	0.4251694151821648	0.2319631911329612	2.0013220150982938	0.4738669855903084	1.4944436028680887	2.461771403726107	0.487094309507722	2.4705757826551484
E101_47	0.8879178008161198	1.2605840351187283	1.1103295364886092	0.3908838731454582	1.1409120265891914	0.0256800498054447	0.9716128244795746	0.0149609171909823	0.6837805755330849	1.682893498541579
E102_68	1.9910848951393696	0.1303854279366253	2.125706947926512	0.5713112856652537	0.0655822797322101	2.035207372884902	0.0912892192406407	0.0051925825951905	1.1910112169817562	0.239858578737064
E103_366	0.0285317041497135	0.7105583779059568	1.719170326332239	0.5930538337264691	2.8532374178071938	0.0003462337992988	0.4585965026255484	1.7622265449693422	1.092342895353584	2.6423882007526687
E104_454	2.1231737016837906	0.0002535838739297	1.356308475936445	0.8063123006216145	0.1134525154338585	1.4124331041749398	0.2326729957276662	0.0015900497049136	0.334357713986376	0.0813871752886017
E105_27	1.4225604594602823	1.59186070027155	0.3015217500738557	0.0672067481769614	0.1302200296060824	0.545316305077663	1.5948613607448665	0.0353321827584473	1.2839132388006846	1.5084159525634036
E106_651	1.4121270860964872	1.474489312267675	0.7004609123728476	0.5789532733509838	0.1412826256049315	0.1419162592323102	1.562399139401318	0.0018805796392303	0.5569219848039393	1.8424314077857484
E107_526	0.0107330914175476	1.8241781121037184	1.489694191739197	1.1412353509465143	2.5699735043049925	0.0102034925645244	0.5071765000591232	0.7124196444095959	0.6317641786118536	1.875088908894161
E108_215	0.018718170516181	0.3597579882729306	1.312197931406306	0.9541455719264886	2.0133109421177373	0.0228715519699181	1.4651820289173836	2.5477012792990226	0.3389383545427367	2.2182243295534425
E109_220	1.0052326380950982	1.2300312346804518	1.1456045641522772	0.1275287144486912	1.294197342496202	0.0432370992661362	1.067500799921479	0.0103911773686973	1.466807073623433	1.6063743873363607
E110_176	0.3535790067932859	0.6860817112496821	1.4333634615362814	0.502721808273842	1.1984708501975707	1.920533018204366	0.559905185825919	0.0163789332964864	1.3426320919837362	1.551927588889009
E111_734	2.2820609188805365	0.0153554196597475	1.2577564649883866	0.943653595292686	2.615528768136477e-05	0.009303341498284	0.8388254081634343	0.0001574389600661	1.2514256089256235	2.6204897463560344
E112_648	2.256698148199124	0.5741578138116404	0.4853895855989945	0.2452627002829275	0.0166507845703572	0.0294336299397617	1.3010939891661246	0.0218613872158432	0.4277753368218965	1.8145515814772089
E113_303	0.005175848199217	0.1890218958811877	1.461477936473765	0.533518830092094	2.218483057635593	0.0184236900013518	1.834579462860842	1.9645153686182373	1.0995497321157026	1.892613314904588
E114_15	0.9602054562214692	0.5980141481976592	0.7963874243675385	0.1640333587056688	0.8082233576865706	1.159860235329839	1.409070336217441	0.4650263486384555	1.0472641950120596	1.1991798022561595
E115_535	0.6828563403069112	1.5625267970606112	0.8777038269207816	0.1122292955847665	0.7867369026918715	0.0254287003237114	1.1611478914693822	0.0047832811792352	1.4392972054897006	1.1366886461824144
E116_426	2.220355566962944	0.2441107770152976	0.445866367664964	0.6857441468667058	0.0063148185927056	1.3707129114413994	1.267271681410087	0.0173809869245635	0.5651043943422264	0.2753857238544624
E117_86	1.883558400076124	0.4502918732895531	1.6883292640338274	0.9059033920236506	0.1041130458649349	1.3218308593453147	2.0324192802367484	1.3217477222982597	0.5450873543787438	1.753289107211366
E118_353	1.917764719149194	0.1367082192059996	0.4801985275964038	0.3316349641993731	0.0132618048044603	0.1131509286824983	1.1653921628642698	0.0245990228267596	0.466995277106535	0.1940677578244749
E119_211	1.548437172399191	0.0644773080428111	1.6854603098390832	1.0676829705040507	0.6281282619365861	0.3683712213100717	0.2936015990426566	0.0035852244893963	0.7003576545908592	0.3785762519882811
E120_169	0.0268248986718428	0.2874613550846387	1.2046829884479429	0.5405085633157711	1.5054559845017592	0.0151242488544151	1.4599552588176414	1.973572816573539	0.6963645366542016	1.8130669828221888
E121_176	1.910661862256667	1.2152856550470146	1.1054698736351511	0.9468706439617108	0.1870415147887466	2.088464255591503	0.984334368085131	0.0472986862033851	0.2783822844212042	1.297327221164209
E122_549	0.2454512733414265	0.1205566610342433	1.58264448964153	0.9451482300744988	1.337586222408146	0.0114672760924329	0.5452878369642571	0.0724670865509815	0.8496478658816088	1.8176461754172013
E123_544	2.005909939234434	2.019225613371369	0.7261226802662606	0.1275752570614582	0.1896686736148816	0.2112252198607482	1.1661036228708723	0.0390307714340968	1.338326004986088	1.6640675266594755
E124_579	1.872384810441989	0.1567721515396056	0.584135631254812	0.1882419246426587	0.0017560897639594	2.355490833346331	0.9537124253107638	0.026839001923871	1.1461466932176614	0.363744223789703
E125_407	2.103019705679738	0.1099775963145376	1.183661353780953	0.5924042816225863	0.0009873001807047	0.0469190377136476	2.007754543666437	1.7342137882675133	1.6417806770714964	2.259449810822037
E126_619	2.744725118334264	2.325735113834262	0.3600413500437764	0.3279243037942375	0.0251587062355117	0.2943961091239293	1.7305859869254732	0.0056248558916062	0.090986499577972	1.4298612341138226
E127_560	2.1647800536039976	0.3303014181931856	0.7866769763749336	0.35962737496447	0.033604501384482	2.074457311454468	1.037224330766149	0.0004399696410289	0.6887009067168517	0.5641500276759135
E128_697	2.237368657927357	0.1376916588897767	1.439803435635731	0.7307109665874589	0.2072464711869432	1.3836899586397224	0.768047770792837	0.0122897925537475	0.7776576902451636	0.4580296681919044
E129_704	0.1375343322604592	1.3842774842391556	0.457433479452601	0.0152290587128867	2.163963756564538	0.0254985277861599	1.696336406824145	0.5239635986329476	1.1096115187563529	3.072496588828253
E130_67	1.2869590192142175	0.986993511673176	0.8586546770426157	0.3738714155262128	1.0843650638171622	0.3731786531979458	1.4070394908343815	0.2634135313299389	0.8164051934517407	1.5305864563241762
E131_739	0.1355939825624621	1.6522498560500212	0.6749770963848319	0.4795024118457282	1.6982192315651818	0.0931381701324841	1.3201732135769184	0.4706527337997052	0.6921234497774087	1.8980060437779367
E132_706	2.028727226275925	0.3899010445780402	1.5077708830637524	0.6557096785449494	0.0371019568271988	0.0256598081953031	1.5466641048765095	1.984102979010636	1.2617780775433358	1.197226790167492
E133_497	0.0380521987398175	0.5878646840842726	1.417952716345116	0.296177676255643	2.5116122275278103	0.0916801943778668	1.4668807671211532	1.379535090305144	1.8469577335176544	2.120386162404908
E134_635	0.0199022205832142	1.757236193507467	0.4745898483452067	0.1881055659538448	1.8362563225622195	0.0299967298607231	1.9146018539849063	2.2955320011292133	0.7268118006449216	1.996636753858788
E135_480	1.347711476873502	0.2315283160764787	0.1090315043857063	0.2942665612594984	0.4030960883596192	1.3329320008726622	1.9037768958376784	0.1528944987806027	0.5717979633862864	0.7356122855398711
E136_175	2.125305120399565	0.0122798503522167	1.6525365040752789	1.1951071807431894	0.0091078571423294	0.0025194992122176	2.3127969702025424	0.1855666837439847	0.0537366944362809	1.7640246248685538
E137_154	0.0028617482348445	0.8781463367462393	0.6147808297902838	0.0292030486808827	1.6485099105336742	0.1923368335568425	1.5627160361069736	0.8934981272929392	1.546141338482307	2.5902341476010187
E138_703	2.4942610611713527	2.084538742410846	0.6264390458218185	0.650828637778533	0.2100417897676215	2.051511097972815	1.467460939083357	0.0048013990319495	1.0826244727197811	1.933578700408322
E139_195	1.783548101395642	0.2191231239070448	1.3338599932905617	0.7172629902642688	0.3967337239918423	0.0905254139660746	2.3662010842325505	1.660164716005006	1.053685550560892	1.8509048634430136
E140_513	2.034467718937332	0.0060642474314838	0.5722430736317108	0.1653466203569927	0.1061925892469647	1.6749879824073095	1.4857420787002535	0.0394898202035059	0.936458903304788	0.0336623689157978
E141_316	0.4343308235329075	2.6625980194092134	1.283516003833181	0.8385010408531025	1.5033731832835877	0.1162597839421747	0.5830450422891358	0.009434176142049	0.905995498476352	1.971500065372332
E142_332	1.691597644959975	1.1847833587353398	0.728224902334195	0.3994655130601712	0.4593739017722759	2.054068000425916	1.1300404740986325	0.0525827536846752	0.3577142632079196	1.3173360572288364
E143_776	1.762904152352332	0.0019786002838292	1.523267833744201	1.3908707634593056	0.008479202020726	0.0053275111336023	1.4521472518916985	0.1484625683604371	0.2460367521749682	1.5106672653678528
E144_756	2.6207998879557994	0.3468205636290467	1.4394461595779455	0.2690784773967459	0.0018029768814886	1.5097688274351213	1.0721640956339624	0.0634123806723797	1.3544537938451864	0.033616069905662
E145_118	2.3945518644886867	0.7268306462076852	0.5580495151554891	0.2076627568198905	0.0328530410064982	1.8705603102186	1.073239103154693	0.0007015637124337	1.3580134879685084	0.6430135754707953
E146_271	0.2319172340423455	1.4211463287485553	0.3348397786398426	0.1865954123428425	2.1087504011520792	0.0388094177180353	1.209918699837334	0.309564089336674	1.3315523928885784	2.057940021098361
E147_39	0.2372254720146858	0.4981002025160838	1.454158346127516	0.7262530867386706	1.2517808079659891	0.0682193053311816	1.2204920320383408	1.5681338657151267	2.4847992879897016	1.9461300660134035
E148_445	1.4850712114317617	1.3295291146534014	0.5534982113287443	0.0162751249574233	0.1371192555545416	0.0027991472990738	1.5602346250688215	0.2358748381766809	1.2061290496208616	1.6478513686248837
